Year,GeoAreaName,Name of international institution,Value
2000,Bosnia and Herzegovina,IBRD,0.54945
2000,Bosnia and Herzegovina,UNGA,0.5291
2005,Bosnia and Herzegovina,UNGA,0.52356
2005,Bosnia and Herzegovina,IBRD,0.54348
2005,Bosnia and Herzegovina,IMF,0.55249
2005,Bosnia and Herzegovina,IFC,0.5618
2010,Bosnia and Herzegovina,IFC,0.54945
2010,Bosnia and Herzegovina,IMF,0.54945
2010,Bosnia and Herzegovina,IBRD,0.53476
2010,Bosnia and Herzegovina,UNGA,0.52083
2010,Bosnia and Herzegovina,UNSC,6.66667
2015,Bosnia and Herzegovina,UNGA,0.51813
2016,Switzerland,FSB,4.16667
2016,Switzerland,ECOSOC,1.85185
2016,Switzerland,ADB,1.4925
2017,Switzerland,ADB,1.4925
2017,Switzerland,FSB,4.16667
2017,Switzerland,IADB,2.08333
2017,Switzerland,IBRD,0.5291
2017,Switzerland,AFDB,1.25
2017,Switzerland,IMF,0.5291
2017,Switzerland,IFC,0.54348
2017,Switzerland,WTO,0.60976
2021,Greece,UNGA,0.51813
2021,Greece,IMF,0.52632
2021,Greece,WTO,0.60976
2000,Hungary,UNGA,0.5291
2000,Hungary,WTO,0.71429
2000,Hungary,IMF,0.5618
2000,Hungary,IFC,0.57471
2000,Hungary,IBRD,0.54945
2005,Hungary,WTO,0.67114
2005,Hungary,IBRD,0.54348
2005,Hungary,IMF,0.55249
2017,Switzerland,UNGA,0.51813
2018,Switzerland,AFDB,1.25
2018,Switzerland,IBRD,0.5291
2018,Switzerland,FSB,4.16667
2018,Switzerland,IADB,2.08333
2018,Switzerland,ADB,1.4925
2018,Switzerland,UNGA,0.51813
2018,Switzerland,WTO,0.60976
2018,Switzerland,IFC,0.54348
2018,Switzerland,IMF,0.5291
2019,Switzerland,ADB,1.47059
2005,Hungary,IFC,0.5618
2005,Hungary,UNGA,0.52356
2010,Hungary,WTO,0.65359
2010,Hungary,IFC,0.54945
2010,Hungary,IMF,0.54945
2010,Hungary,IBRD,0.53476
2010,Hungary,UNGA,0.52083
2015,Hungary,IBRD,0.53191
2015,Hungary,IMF,0.53191
2015,Hungary,IFC,0.54348
2015,Hungary,UNGA,0.51813
2019,Switzerland,IADB,2.08333
2019,Switzerland,FSB,4.16667
2019,Switzerland,AFDB,1.25
2019,Switzerland,IMF,0.5291
2019,Switzerland,IBRD,0.5291
2019,Switzerland,IFC,0.5435
2019,Switzerland,WTO,0.60976
2019,Switzerland,UNGA,0.51813
2020,Switzerland,ADB,1.47058823529412
2020,Switzerland,UNGA,0.51813
2020,Switzerland,WTO,0.60976
2015,Hungary,WTO,0.625
2016,Hungary,IFC,0.54348
2016,Hungary,IMF,0.53191
2016,Hungary,IBRD,0.53191
2016,Hungary,WTO,0.61728
2016,Hungary,UNGA,0.51813
2017,Hungary,UNGA,0.51813
2017,Hungary,IBRD,0.5291
2017,Hungary,IMF,0.5291
2017,Hungary,IFC,0.54348
2017,Hungary,WTO,0.60976
2020,Switzerland,IBRD,0.5291
2020,Switzerland,IMF,0.5291
2020,Switzerland,ECOSOC,1.85185
2020,Switzerland,IFC,0.54054
2020,Switzerland,FSB,4.16667
2021,Switzerland,WTO,0.60976
2021,Switzerland,FSB,4.16666666666667
2021,Switzerland,IFC,0.54054
2021,Switzerland,ECOSOC,1.85185185185185
2021,Switzerland,IBRD,0.5291
2018,Hungary,WTO,0.60976
2018,Hungary,UNGA,0.51813
2018,Hungary,IFC,0.54348
2018,Hungary,IMF,0.5291
2018,Hungary,IBRD,0.5291
2019,Hungary,IBRD,0.5291
2019,Hungary,WTO,0.60976
2019,Hungary,IMF,0.5291
2019,Hungary,IFC,0.5435
2019,Hungary,UNGA,0.51813
2020,Hungary,WTO,0.60976
2021,Switzerland,IMF,0.52632
2021,Switzerland,UNGA,0.51813
2000,Tajikistan,UNGA,0.5291
2000,Tajikistan,IMF,0.5618
2000,Tajikistan,IFC,0.57471
2000,Tajikistan,IBRD,0.54945
2000,Tajikistan,ADB,1.6949
2005,Tajikistan,ADB,1.5625
2005,Tajikistan,IBRD,0.54348
2005,Tajikistan,IFC,0.5618
2005,Tajikistan,IMF,0.55249
2020,Hungary,IBRD,0.5291
2020,Hungary,IMF,0.5291
2020,Hungary,UNGA,0.51813
2020,Hungary,IFC,0.54054
2021,Hungary,IFC,0.54054
2021,Hungary,IBRD,0.5291
2021,Hungary,UNGA,0.51813
2021,Hungary,IMF,0.52632
2021,Hungary,WTO,0.60976
2000,Iceland,UNGA,0.5291
2000,Iceland,WTO,0.71429
2015,Bosnia and Herzegovina,IMF,0.53191
2015,Bosnia and Herzegovina,IBRD,0.53191
2015,Bosnia and Herzegovina,IFC,0.54348
2016,Bosnia and Herzegovina,IFC,0.54348
2016,Bosnia and Herzegovina,IMF,0.53191
2016,Bosnia and Herzegovina,IBRD,0.53191
2016,Bosnia and Herzegovina,UNGA,0.51813
2017,Bosnia and Herzegovina,UNGA,0.51813
2017,Bosnia and Herzegovina,IBRD,0.5291
2017,Bosnia and Herzegovina,IMF,0.5291
2005,Tajikistan,UNGA,0.52356
2010,Tajikistan,UNGA,0.52083
2010,Tajikistan,IMF,0.54945
2010,Tajikistan,IBRD,0.53476
2010,Tajikistan,ADB,1.4925
2010,Tajikistan,IFC,0.54945
2015,Tajikistan,IFC,0.54348
2015,Tajikistan,IBRD,0.53191
2015,Tajikistan,ADB,1.4925
2015,Tajikistan,IMF,0.53191
2015,Tajikistan,UNGA,0.51813
2000,Iceland,IMF,0.5618
2000,Iceland,IFC,0.57471
2000,Iceland,IBRD,0.54945
2005,Iceland,WTO,0.67114
2005,Iceland,IBRD,0.54348
2005,Iceland,IMF,0.55249
2005,Iceland,ECOSOC,1.85185
2005,Iceland,IFC,0.5618
2005,Iceland,UNGA,0.52356
2010,Iceland,WTO,0.65359
2010,Iceland,IFC,0.54945
2010,Iceland,IMF,0.54945
2010,Iceland,IBRD,0.53476
2010,Iceland,UNGA,0.52083
2015,Iceland,IBRD,0.53191
2015,Iceland,IMF,0.53191
2015,Iceland,IFC,0.54348
2015,Iceland,UNGA,0.51813
2015,Iceland,WTO,0.625
2016,Iceland,IFC,0.54348
2016,Iceland,IMF,0.53191
2016,Iceland,IBRD,0.53191
2015,Tajikistan,WTO,0.625
2016,Tajikistan,WTO,0.61728
2016,Tajikistan,UNGA,0.51813
2016,Tajikistan,IMF,0.53191
2016,Tajikistan,ADB,1.4925
2016,Tajikistan,IBRD,0.53191
2016,Tajikistan,IFC,0.54348
2017,Tajikistan,IFC,0.54348
2017,Tajikistan,ECOSOC,1.85185185185185
2017,Tajikistan,ADB,1.4925
2017,Tajikistan,IBRD,0.5291
2016,Iceland,WTO,0.61728
2016,Iceland,UNGA,0.51813
2017,Iceland,UNGA,0.51813
2017,Iceland,IBRD,0.5291
2017,Iceland,IMF,0.5291
2017,Iceland,IFC,0.54348
2017,Iceland,WTO,0.60976
2018,Iceland,WTO,0.60976
2018,Iceland,UNGA,0.51813
2018,Iceland,IFC,0.54348
2018,Iceland,IMF,0.5291
2017,Tajikistan,IMF,0.5291
2017,Tajikistan,WTO,0.60976
2017,Tajikistan,UNGA,0.51813
2018,Tajikistan,UNGA,0.51813
2018,Tajikistan,WTO,0.60976
2018,Tajikistan,IMF,0.5291
2018,Tajikistan,IBRD,0.5291
2018,Tajikistan,ADB,1.4925
2018,Tajikistan,ECOSOC,1.8519
2018,Tajikistan,IFC,0.54348
2019,Tajikistan,IBRD,0.5291
2019,Tajikistan,IFC,0.5435
2019,Tajikistan,ADB,1.47059
2019,Tajikistan,IMF,0.5291
2019,Tajikistan,ECOSOC,1.85185
2019,Tajikistan,WTO,0.60976
2019,Tajikistan,UNGA,0.51813
2020,Tajikistan,UNGA,0.51813
2020,Tajikistan,WTO,0.60976
2020,Tajikistan,IFC,0.54054
2020,Tajikistan,IMF,0.5291
2020,Tajikistan,ADB,1.47058823529412
2020,Tajikistan,IBRD,0.5291
2021,Tajikistan,IBRD,0.5291
2021,Tajikistan,IFC,0.54054
2021,Tajikistan,IMF,0.52632
2021,Tajikistan,UNGA,0.51813
2021,Tajikistan,WTO,0.60976
2000,Türkiye,WTO,0.71429
2000,Türkiye,UNGA,0.5291
2000,Türkiye,IMF,0.5618
2000,Türkiye,IFC,0.57471
2000,Türkiye,IBRD,0.54945
2018,Iceland,IBRD,0.5291
2019,Iceland,IBRD,0.5291
2019,Iceland,WTO,0.60976
2019,Iceland,IMF,0.5291
2019,Iceland,IFC,0.5435
2019,Iceland,UNGA,0.51813
2020,Iceland,WTO,0.60976
2020,Iceland,IBRD,0.5291
2020,Iceland,IMF,0.5291
2020,Iceland,UNGA,0.51813
2020,Iceland,IFC,0.54054
2017,Bosnia and Herzegovina,IFC,0.54348
2018,Bosnia and Herzegovina,IFC,0.54348
2018,Bosnia and Herzegovina,IMF,0.5291
2018,Bosnia and Herzegovina,IBRD,0.5291
2018,Bosnia and Herzegovina,UNGA,0.51813
2019,Bosnia and Herzegovina,UNGA,0.51813
2019,Bosnia and Herzegovina,IBRD,0.5291
2019,Bosnia and Herzegovina,IMF,0.5291
2019,Bosnia and Herzegovina,IFC,0.5435
2020,Bosnia and Herzegovina,IFC,0.54054
2000,Türkiye,ADB,1.6949
2005,Türkiye,ADB,1.5625
2005,Türkiye,IBRD,0.54348
2005,Türkiye,IFC,0.5618
2005,Türkiye,IMF,0.55249
2005,Türkiye,ECOSOC,1.85185
2005,Türkiye,UNGA,0.52356
2005,Türkiye,WTO,0.67114
2010,Türkiye,UNSC,6.66667
2010,Türkiye,WTO,0.65359
2010,Türkiye,UNGA,0.52083
2010,Türkiye,FSB,4.16667
2010,Türkiye,IMF,0.54945
2010,Türkiye,IBRD,0.53476
2010,Türkiye,ECOSOC,1.85185
2010,Türkiye,ADB,1.4925
2010,Türkiye,IFC,0.54945
2014,Türkiye,AFDB,1.26582
2015,Türkiye,ADB,1.4925
2015,Türkiye,FSB,4.16667
2015,Türkiye,AFDB,1.25
2015,Türkiye,IMF,0.53191
2015,Türkiye,IFC,0.54348
2015,Türkiye,UNGA,0.51813
2015,Türkiye,WTO,0.625
2015,Türkiye,IBRD,0.53191
2016,Türkiye,UNGA,0.51813
2016,Türkiye,WTO,0.61728
2016,Türkiye,IFC,0.54348
2016,Türkiye,IMF,0.53191
2016,Türkiye,AFDB,1.25
2016,Türkiye,IBRD,0.53191
2016,Türkiye,FSB,4.16667
2020,Bosnia and Herzegovina,IBRD,0.5291
2020,Bosnia and Herzegovina,IMF,0.5291
2020,Bosnia and Herzegovina,UNGA,0.51813
2021,Bosnia and Herzegovina,IBRD,0.5291
2021,Bosnia and Herzegovina,UNGA,0.51813
2021,Bosnia and Herzegovina,IMF,0.52632
2021,Bosnia and Herzegovina,IFC,0.54054
2000,Bulgaria,IFC,0.57471
2000,Bulgaria,UNGA,0.5291
2000,Bulgaria,WTO,0.71429
2016,Türkiye,ADB,1.4925
2017,Türkiye,ADB,1.4925
2017,Türkiye,FSB,4.16667
2017,Türkiye,IBRD,0.5291
2017,Türkiye,AFDB,1.25
2017,Türkiye,IMF,0.5291
2017,Türkiye,IFC,0.54348
2017,Türkiye,WTO,0.60976
2017,Türkiye,UNGA,0.51813
2018,Türkiye,WTO,0.60976
2018,Türkiye,UNGA,0.51813
2018,Türkiye,IFC,0.54348
2018,Türkiye,IMF,0.5291
2018,Türkiye,AFDB,1.25
2018,Türkiye,IBRD,0.5291
2018,Türkiye,FSB,4.16667
2018,Türkiye,ADB,1.4925
2018,Türkiye,ECOSOC,1.8519
2019,Türkiye,ADB,1.47059
2019,Türkiye,FSB,4.16667
2019,Türkiye,ECOSOC,1.85185
2019,Türkiye,AFDB,1.25
2000,Bulgaria,IBRD,0.54945
2000,Bulgaria,ECOSOC,1.85185
2000,Bulgaria,IMF,0.5618
2005,Bulgaria,IFC,0.5618
2005,Bulgaria,IMF,0.55249
2005,Bulgaria,IBRD,0.54348
2005,Bulgaria,WTO,0.67114
2005,Bulgaria,UNGA,0.52356
2010,Bulgaria,WTO,0.65359
2010,Bulgaria,UNGA,0.52083
2010,Bulgaria,IBRD,0.53476
2010,Bulgaria,IMF,0.54945
2010,Bulgaria,IFC,0.54945
2015,Bulgaria,UNGA,0.51813
2015,Bulgaria,WTO,0.625
2015,Bulgaria,IFC,0.54348
2015,Bulgaria,IMF,0.53191
2015,Bulgaria,IBRD,0.53191
2016,Bulgaria,WTO,0.61728
2016,Bulgaria,UNGA,0.51813
2016,Bulgaria,IBRD,0.53191
2016,Bulgaria,IFC,0.54348
2019,Türkiye,IMF,0.5291
2019,Türkiye,IBRD,0.5291
2019,Türkiye,IFC,0.5435
2019,Türkiye,WTO,0.60976
2019,Türkiye,UNGA,0.51813
2020,Türkiye,IBRD,0.5291
2020,Türkiye,ECOSOC,1.85185
2020,Türkiye,IFC,0.54054
2020,Türkiye,FSB,4.16667
2020,Türkiye,ADB,1.47058823529412
2020,Türkiye,IMF,0.5291
2016,Bulgaria,IMF,0.53191
2017,Bulgaria,IMF,0.5291
2017,Bulgaria,IFC,0.54348
2017,Bulgaria,WTO,0.60976
2017,Bulgaria,UNGA,0.51813
2017,Bulgaria,IBRD,0.5291
2018,Bulgaria,IBRD,0.5291
2018,Bulgaria,UNGA,0.51813
2018,Bulgaria,WTO,0.60976
2018,Bulgaria,IFC,0.54348
2018,Bulgaria,IMF,0.5291
2019,Bulgaria,IMF,0.5291
2019,Bulgaria,IFC,0.5435
2019,Bulgaria,UNGA,0.51813
2019,Bulgaria,WTO,0.60976
2019,Bulgaria,IBRD,0.5291
2020,Bulgaria,UNGA,0.51813
2020,Bulgaria,WTO,0.60976
2020,Bulgaria,IFC,0.54054
2020,Bulgaria,IBRD,0.5291
2020,Bulgaria,IMF,0.5291
2021,Bulgaria,IFC,0.54054
2020,Türkiye,UNGA,0.51813
2020,Türkiye,WTO,0.60976
2021,Türkiye,FSB,4.16666666666667
2021,Türkiye,IFC,0.54054
2021,Türkiye,IBRD,0.5291
2021,Türkiye,WTO,0.60976
2021,Türkiye,UNGA,0.51813
2021,Türkiye,IMF,0.52632
2000,Turkmenistan,UNGA,0.5291
2000,Turkmenistan,IMF,0.5618
2000,Turkmenistan,IFC,0.57471
2000,Turkmenistan,IBRD,0.54945
2000,Turkmenistan,ADB,1.6949
2005,Turkmenistan,ADB,1.5625
2005,Turkmenistan,IBRD,0.54348
2005,Turkmenistan,IFC,0.5618
2005,Turkmenistan,IMF,0.55249
2005,Turkmenistan,UNGA,0.52356
2010,Turkmenistan,UNGA,0.52083
2010,Turkmenistan,IMF,0.54945
2010,Turkmenistan,IBRD,0.53476
2021,Bulgaria,IBRD,0.5291
2021,Bulgaria,WTO,0.60976
2021,Bulgaria,IMF,0.52632
2021,Bulgaria,UNGA,0.51813
2021,Bulgaria,ECOSOC,1.85185185185185
2000,Belarus,IMF,0.5618
2000,Belarus,IFC,0.57471
2000,Belarus,IBRD,0.54945
2000,Belarus,ECOSOC,1.85185
2000,Belarus,UNGA,0.5291
2005,Belarus,UNGA,0.52356
2010,Turkmenistan,ADB,1.4925
2010,Turkmenistan,IFC,0.54945
2015,Turkmenistan,IFC,0.54348
2015,Turkmenistan,ADB,1.4925
2015,Turkmenistan,ECOSOC,1.85185
2015,Turkmenistan,IBRD,0.53191
2015,Turkmenistan,IMF,0.53191
2015,Turkmenistan,UNGA,0.51813
2016,Turkmenistan,UNGA,0.51813
2016,Turkmenistan,IMF,0.53191
2016,Turkmenistan,ADB,1.4925
2005,Belarus,IMF,0.55249
2005,Belarus,IBRD,0.54348
2005,Belarus,IFC,0.5618
2010,Belarus,IFC,0.54945
2010,Belarus,IBRD,0.53476
2010,Belarus,UNGA,0.52083
2010,Belarus,IMF,0.54945
2015,Belarus,IMF,0.53191
2015,Belarus,IBRD,0.53191
2015,Belarus,UNGA,0.51813
2015,Belarus,IFC,0.54348
2016,Turkmenistan,IBRD,0.53191
2016,Turkmenistan,IFC,0.54348
2017,Turkmenistan,IFC,0.54348
2017,Turkmenistan,IBRD,0.5291
2017,Turkmenistan,ADB,1.4925
2017,Turkmenistan,IMF,0.5291
2017,Turkmenistan,UNGA,0.51813
2018,Turkmenistan,UNGA,0.51813
2018,Turkmenistan,IMF,0.5291
2018,Turkmenistan,ADB,1.4925
2018,Turkmenistan,IBRD,0.5291
2016,Belarus,IFC,0.54348
2016,Belarus,IMF,0.53191
2016,Belarus,UNGA,0.51813
2016,Belarus,IBRD,0.53191
2017,Belarus,UNGA,0.51813
2017,Belarus,IBRD,0.5291
2017,Belarus,IMF,0.5291
2017,Belarus,IFC,0.54348
2018,Belarus,IFC,0.54348
2018,Belarus,IMF,0.5291
2018,Belarus,IBRD,0.5291
2018,Belarus,ECOSOC,1.8519
2018,Belarus,UNGA,0.51813
2019,Belarus,ECOSOC,1.85185
2019,Belarus,IBRD,0.5291
2019,Belarus,UNGA,0.51813
2019,Belarus,IMF,0.5291
2019,Belarus,IFC,0.5435
2020,Belarus,IFC,0.54054
2020,Belarus,IBRD,0.5291
2020,Belarus,IMF,0.5291
2020,Belarus,UNGA,0.51813
2018,Turkmenistan,IFC,0.54348
2019,Turkmenistan,IBRD,0.5291
2019,Turkmenistan,IFC,0.5435
2019,Turkmenistan,ADB,1.47059
2019,Turkmenistan,IMF,0.5291
2019,Turkmenistan,ECOSOC,1.85185
2019,Turkmenistan,UNGA,0.51813
2020,Turkmenistan,IMF,0.5291
2020,Turkmenistan,UNGA,0.51813
2020,Turkmenistan,ECOSOC,1.85185
2020,Turkmenistan,IFC,0.54054
2020,Turkmenistan,ADB,1.47058823529412
2020,Turkmenistan,IBRD,0.5291
2021,Turkmenistan,IBRD,0.5291
2021,Turkmenistan,IFC,0.54054
2021,Turkmenistan,ECOSOC,1.85185185185185
2021,Turkmenistan,UNGA,0.51813
2021,Turkmenistan,IMF,0.52632
2000,Ukraine,UNGA,0.5291
2000,Ukraine,UNSC,6.66667
2000,Ukraine,IMF,0.5618
2000,Ukraine,IFC,0.57471
2000,Ukraine,IBRD,0.54945
2005,Ukraine,IBRD,0.54348
2005,Ukraine,IFC,0.5618
2005,Ukraine,IMF,0.55249
2005,Ukraine,UNGA,0.52356
2010,Ukraine,WTO,0.65359
2010,Ukraine,UNGA,0.52083
2010,Ukraine,IMF,0.54945
2010,Ukraine,IBRD,0.53476
2010,Ukraine,ECOSOC,1.85185
2010,Ukraine,IFC,0.54945
2015,Ukraine,IFC,0.54348
2015,Ukraine,IBRD,0.53191
2015,Ukraine,IMF,0.53191
2015,Ukraine,UNGA,0.51813
2015,Ukraine,WTO,0.625
2016,Ukraine,IBRD,0.53191
2016,Ukraine,IFC,0.54348
2016,Ukraine,UNSC,6.66667
2016,Ukraine,UNGA,0.51813
2016,Ukraine,WTO,0.61728
2016,Ukraine,IMF,0.53191
2017,Ukraine,IFC,0.54348
2017,Ukraine,IBRD,0.5291
2017,Ukraine,IMF,0.5291
2017,Ukraine,WTO,0.60976
2017,Ukraine,UNSC,6.66667
2017,Ukraine,UNGA,0.51813
2018,Ukraine,UNGA,0.51813
2018,Ukraine,WTO,0.60976
2018,Ukraine,IMF,0.5291
2018,Ukraine,IBRD,0.5291
2018,Ukraine,IFC,0.54348
2019,Ukraine,IBRD,0.5291
2019,Ukraine,IFC,0.5435
2019,Ukraine,IMF,0.5291
2019,Ukraine,ECOSOC,1.85185
2019,Ukraine,UNGA,0.51813
2019,Ukraine,WTO,0.60976
2020,Ukraine,WTO,0.60976
2020,Ukraine,IMF,0.5291
2020,Ukraine,UNGA,0.51813
2020,Ukraine,ECOSOC,1.85185
2020,Ukraine,IFC,0.54054
2020,Ukraine,IBRD,0.5291
2021,Ukraine,IBRD,0.5291
2021,Ukraine,IFC,0.54054
2021,Ukraine,ECOSOC,1.85185185185185
2021,Ukraine,WTO,0.60976
2021,Ukraine,UNGA,0.51813
2021,Ukraine,IMF,0.52632
2000,North Macedonia,IBRD,0.54945
2000,North Macedonia,IMF,0.5618
2000,North Macedonia,IFC,0.57471
2000,North Macedonia,UNGA,0.5291
2005,North Macedonia,IFC,0.5618
2005,North Macedonia,IBRD,0.54348
2005,North Macedonia,WTO,0.67114
2005,North Macedonia,UNGA,0.52356
2005,North Macedonia,IMF,0.55249
2010,North Macedonia,IMF,0.54945
2010,North Macedonia,IBRD,0.53476
2010,North Macedonia,WTO,0.65359
2010,North Macedonia,UNGA,0.52083
2010,North Macedonia,IFC,0.54945
2015,North Macedonia,IFC,0.54348
2015,North Macedonia,IMF,0.53191
2015,North Macedonia,IBRD,0.53191
2015,North Macedonia,WTO,0.625
2015,North Macedonia,UNGA,0.51813
2016,North Macedonia,IBRD,0.53191
2016,North Macedonia,WTO,0.61728
2016,North Macedonia,UNGA,0.51813
2016,North Macedonia,IMF,0.53191
2016,North Macedonia,IFC,0.54348
2017,North Macedonia,IMF,0.5291
2017,North Macedonia,IFC,0.54348
2017,North Macedonia,WTO,0.60976
2017,North Macedonia,IBRD,0.5291
2017,North Macedonia,UNGA,0.51813
2018,North Macedonia,UNGA,0.51813
2018,North Macedonia,IBRD,0.5291
2018,North Macedonia,WTO,0.60976
2018,North Macedonia,IFC,0.54348
2018,North Macedonia,IMF,0.5291
2019,North Macedonia,IMF,0.5291
2019,North Macedonia,IFC,0.5435
2019,North Macedonia,IBRD,0.5291
2019,North Macedonia,UNGA,0.51813
2019,North Macedonia,WTO,0.60976
2020,North Macedonia,UNGA,0.51813
2020,North Macedonia,IFC,0.54054
2020,North Macedonia,IBRD,0.5291
2020,North Macedonia,IMF,0.5291
2020,North Macedonia,WTO,0.60976
2021,North Macedonia,UNGA,0.51813
2021,North Macedonia,WTO,0.60976
2021,North Macedonia,IMF,0.52632
2021,North Macedonia,IBRD,0.5291
2021,North Macedonia,IFC,0.54054
2000,Uzbekistan,UNGA,0.5291
2000,Uzbekistan,IMF,0.5618
2000,Uzbekistan,IFC,0.57471
2000,Uzbekistan,IBRD,0.54945
2000,Uzbekistan,ADB,1.6949
2005,Uzbekistan,ADB,1.5625
2005,Uzbekistan,IBRD,0.54348
2005,Uzbekistan,IFC,0.5618
2005,Uzbekistan,IMF,0.55249
2005,Uzbekistan,UNGA,0.52356
2010,Uzbekistan,UNGA,0.52083
2010,Uzbekistan,IMF,0.54945
2010,Uzbekistan,IBRD,0.53476
2010,Uzbekistan,ADB,1.4925
2010,Uzbekistan,IFC,0.54945
2015,Uzbekistan,IFC,0.54348
2015,Uzbekistan,ADB,1.4925
2015,Uzbekistan,IBRD,0.53191
2015,Uzbekistan,IMF,0.53191
2015,Uzbekistan,UNGA,0.51813
2016,Uzbekistan,UNGA,0.51813
2016,Uzbekistan,IMF,0.53191
2016,Uzbekistan,ADB,1.4925
2016,Uzbekistan,IBRD,0.53191
2016,Uzbekistan,IFC,0.54348
2017,Uzbekistan,IFC,0.54348
2017,Uzbekistan,IBRD,0.5291
2017,Uzbekistan,ADB,1.4925
2017,Uzbekistan,IMF,0.5291
2017,Uzbekistan,UNGA,0.51813
2018,Uzbekistan,UNGA,0.51813
2018,Uzbekistan,IMF,0.5291
2018,Uzbekistan,ADB,1.4925
2018,Uzbekistan,IBRD,0.5291
2018,Uzbekistan,IFC,0.54348
2019,Uzbekistan,IFC,0.5435
2019,Uzbekistan,IBRD,0.5291
2019,Uzbekistan,ADB,1.47059
2019,Uzbekistan,IMF,0.5291
2019,Uzbekistan,UNGA,0.51813
2020,Uzbekistan,IMF,0.5291
2020,Uzbekistan,UNGA,0.51813
2020,Belarus,ECOSOC,1.85185
2021,Belarus,UNGA,0.51813
2021,Belarus,IMF,0.52632
2021,Belarus,IFC,0.54054
2021,Belarus,IBRD,0.5291
2020,Finland,ECOSOC,1.85185
2020,Finland,ADB,1.47058823529412
2020,Finland,WTO,0.60976
2020,Finland,IFC,0.54054
2020,Finland,IBRD,0.5291
2021,Finland,UNGA,0.51813
2020,Uzbekistan,IFC,0.54054
2020,Uzbekistan,ADB,1.47058823529412
2020,Uzbekistan,IBRD,0.5291
2021,Uzbekistan,IBRD,0.5291
2021,Uzbekistan,IFC,0.54054
2021,Uzbekistan,UNGA,0.51813
2021,Uzbekistan,IMF,0.52632
2018,Latvia,WTO,0.60976
2018,Latvia,UNGA,0.51813
2018,Latvia,IFC,0.54348
2018,Latvia,IMF,0.5291
2021,Finland,IMF,0.52632
2021,Finland,WTO,0.60976
2021,Finland,ECOSOC,1.85185185185185
2021,Finland,IFC,0.54054
2021,Finland,IBRD,0.5291
2000,France,AFDB,1.2987
2000,France,IBRD,0.54945
2000,France,IADB,2.17391
2000,France,UNSC,6.66667
2000,France,UNGA,0.5291
2000,France,WTO,0.71429
2020,Montenegro,IFC,0.54054
2020,Montenegro,ECOSOC,1.85185
2020,Montenegro,IBRD,0.5291
2020,Montenegro,IMF,0.5291
2021,Montenegro,IBRD,0.5291
2021,Montenegro,ECOSOC,1.85185185185185
2021,Montenegro,IFC,0.54054
2021,Montenegro,UNGA,0.51813
2021,Montenegro,WTO,0.60976
2021,Montenegro,IMF,0.52632
2000,Albania,IBRD,0.54945
2018,Latvia,IBRD,0.5291
2019,Latvia,IBRD,0.5291
2019,Latvia,WTO,0.60976
2019,Latvia,IMF,0.5291
2019,Latvia,IFC,0.5435
2019,Latvia,UNGA,0.51813
2020,Latvia,IBRD,0.5291
2020,Latvia,IMF,0.5291
2020,Latvia,UNGA,0.51813
2020,Latvia,IFC,0.54054
2020,Latvia,ECOSOC,1.85185
2021,Iceland,IFC,0.54054
2021,Iceland,IBRD,0.5291
2021,Iceland,UNGA,0.51813
2021,Iceland,IMF,0.52632
2021,Iceland,WTO,0.60976
2000,Bulgaria,IFC,0.57471
2000,Bulgaria,UNGA,0.5291
2000,Bulgaria,WTO,0.71429
2000,Bulgaria,IBRD,0.54945
2000,Bulgaria,ECOSOC,1.85185
2000,Bulgaria,IMF,0.5618
2000,France,IMF,0.5618
2000,France,IFC,0.57471
2000,France,ECOSOC,1.85185
2000,France,ADB,1.6949
2005,France,UNSC,6.66667
2005,France,IFC,0.5618
2005,France,UNGA,0.52356
2005,France,IADB,2.12766
2005,France,WTO,0.67114
2005,France,IBRD,0.54348
2005,France,ADB,1.5625
2005,Bulgaria,IFC,0.5618
2005,Bulgaria,IMF,0.55249
2005,Bulgaria,IBRD,0.54348
2005,Bulgaria,WTO,0.67114
2005,Bulgaria,UNGA,0.52356
2010,Bulgaria,WTO,0.65359
2010,Bulgaria,UNGA,0.52083
2010,Bulgaria,IBRD,0.53476
2010,Bulgaria,IMF,0.54945
2010,Bulgaria,IFC,0.54945
2015,Bulgaria,UNGA,0.51813
2005,France,AFDB,1.2987
2005,France,ECOSOC,1.85185
2005,France,IMF,0.55249
2010,France,IFC,0.54945
2010,France,ECOSOC,1.85185
2010,France,IMF,0.54945
2010,France,FSB,4.16667
2010,France,AFDB,1.2987
2010,France,ADB,1.4925
2010,France,IBRD,0.53476
2010,France,IADB,2.08333
2020,Latvia,WTO,0.60976
2021,Latvia,ECOSOC,1.85185185185185
2021,Latvia,IFC,0.54054
2021,Latvia,IBRD,0.5291
2021,Latvia,UNGA,0.51813
2021,Latvia,IMF,0.52632
2021,Latvia,WTO,0.60976
2000,Liechtenstein,WTO,0.71429
2000,Liechtenstein,UNGA,0.5291
2005,Liechtenstein,WTO,0.67114
2005,Liechtenstein,UNGA,0.52356
2015,Bulgaria,WTO,0.625
2015,Bulgaria,IFC,0.54348
2015,Bulgaria,IMF,0.53191
2015,Bulgaria,IBRD,0.53191
2016,Bulgaria,WTO,0.61728
2016,Bulgaria,UNGA,0.51813
2016,Bulgaria,IBRD,0.53191
2016,Bulgaria,IFC,0.54348
2016,Bulgaria,IMF,0.53191
2017,Bulgaria,IMF,0.5291
2017,Bulgaria,IFC,0.54348
2000,Albania,UNGA,0.5291
