Year,GeoAreaName,Activity,Value
2012,Malta,ISIC4_A01_A0210_A0322,47.96
2012,Malta,ISIC4_GTT,29.45
2013,Malta,INDUSTRIES,2.02
2013,Malta,ISIC4_GTT,30.83
2001,Romania,ISIC4_GTT,1.87
2001,Romania,ISIC4_A01_A0210_A0322,0.95
2002,Romania,ISIC4_GTT,1.74
2002,Romania,ISIC4_A01_A0210_A0322,1.12
2002,Romania,TOTAL,8.63
2002,Romania,INDUSTRIES,5.78
2003,Romania,INDUSTRIES,5.21
2003,Romania,ISIC4_GTT,1.55
2003,Romania,ISIC4_A01_A0210_A0322,1.2
2003,Romania,TOTAL,7.97
2013,Malta,TOTAL,91.29
2013,Malta,ISIC4_A01_A0210_A0322,58.44
2014,Malta,TOTAL,89.11
2014,Malta,ISIC4_A01_A0210_A0322,39.46
2014,Malta,INDUSTRIES,1.39
2014,Malta,ISIC4_GTT,48.25
2015,Malta,ISIC4_GTT,47.41
2015,Malta,TOTAL,82.77
2015,Malta,INDUSTRIES,1.34
2015,Malta,ISIC4_A01_A0210_A0322,34.02
2016,Malta,INDUSTRIES,1.32
2016,Malta,ISIC4_A01_A0210_A0322,33.69
2016,Malta,ISIC4_GTT,47.96
2016,Malta,TOTAL,82.97
2017,Malta,ISIC4_GTT,51.07
2017,Malta,INDUSTRIES,1.38
2017,Malta,ISIC4_A01_A0210_A0322,38.64
2017,Malta,TOTAL,91.09
2018,Malta,INDUSTRIES,1.33
2018,Malta,ISIC4_A01_A0210_A0322,33.63
2019,Lithuania,ISIC4_GTT,0.99
2019,Lithuania,TOTAL,1.83
2020,Lithuania,TOTAL,1.83
2020,Lithuania,ISIC4_A01_A0210_A0322,0.41
2020,Lithuania,INDUSTRIES,0.44
2020,Lithuania,ISIC4_GTT,0.99
2000,Luxembourg,ISIC4_GTT,3.8
2000,Luxembourg,INDUSTRIES,1.09
2000,Luxembourg,TOTAL,4.93
2000,Luxembourg,ISIC4_A01_A0210_A0322,0.02
2018,Malta,ISIC4_GTT,49.66
2018,Malta,TOTAL,84.62
2019,Malta,TOTAL,81
2019,Malta,ISIC4_GTT,50
2019,Malta,INDUSTRIES,1.29
2019,Malta,ISIC4_A01_A0210_A0322,29.71
2020,Malta,INDUSTRIES,1.29
2020,Malta,TOTAL,81.86
2020,Malta,ISIC4_A01_A0210_A0322,31.17
2020,Malta,ISIC4_GTT,49.4
2004,Romania,TOTAL,6.67
2004,Romania,ISIC4_A01_A0210_A0322,0.66
2004,Romania,INDUSTRIES,4.64
2004,Romania,ISIC4_GTT,1.37
2005,Romania,ISIC4_GTT,1.18
2005,Romania,TOTAL,5.72
2005,Romania,ISIC4_A01_A0210_A0322,0.46
2005,Romania,INDUSTRIES,4.08
2006,Romania,ISIC4_A01_A0210_A0322,0.49
2006,Romania,ISIC4_GTT,0.99
2001,Luxembourg,ISIC4_GTT,3.79
2001,Luxembourg,ISIC4_A01_A0210_A0322,0.02
2001,Luxembourg,INDUSTRIES,1.01
2001,Luxembourg,TOTAL,4.81
2002,Luxembourg,ISIC4_GTT,3.76
2002,Luxembourg,TOTAL,4.7
2002,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2002,Luxembourg,INDUSTRIES,0.93
2003,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2003,Luxembourg,ISIC4_GTT,3.73
2006,Romania,TOTAL,4.99
2006,Romania,INDUSTRIES,3.51
2007,Romania,TOTAL,6.45
2007,Romania,INDUSTRIES,4.1
2007,Romania,ISIC4_GTT,1.03
2007,Romania,ISIC4_A01_A0210_A0322,1.03
2008,Romania,ISIC4_A01_A0210_A0322,1.01
2008,Romania,TOTAL,6.76
2008,Romania,ISIC4_GTT,1.06
2008,Romania,INDUSTRIES,4.69
2000,Republic of Moldova,ISIC4_A01_A0210_A0322,3.5
2000,Republic of Moldova,INDUSTRIES,14.72
2000,Republic of Moldova,ISIC4_GTT,2.44
2000,Republic of Moldova,TOTAL,20.66
2001,Republic of Moldova,INDUSTRIES,9.41
2001,Republic of Moldova,ISIC4_GTT,1.56
2001,Republic of Moldova,TOTAL,12.98
2001,Republic of Moldova,ISIC4_A01_A0210_A0322,2.01
2002,Republic of Moldova,ISIC4_A01_A0210_A0322,1.79
2002,Republic of Moldova,TOTAL,12.86
2003,Luxembourg,INDUSTRIES,0.84
2003,Luxembourg,TOTAL,4.58
2004,Luxembourg,INDUSTRIES,0.75
2004,Luxembourg,ISIC4_GTT,3.7
2004,Luxembourg,TOTAL,4.47
2004,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2005,Luxembourg,ISIC4_GTT,3.68
2005,Luxembourg,TOTAL,4.35
2005,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2005,Luxembourg,INDUSTRIES,0.67
2002,Republic of Moldova,INDUSTRIES,9.5
2002,Republic of Moldova,ISIC4_GTT,1.57
2003,Republic of Moldova,INDUSTRIES,9.66
2003,Republic of Moldova,ISIC4_GTT,1.6
2003,Republic of Moldova,ISIC4_A01_A0210_A0322,1.57
2003,Republic of Moldova,TOTAL,12.83
2004,Republic of Moldova,INDUSTRIES,9.73
2004,Republic of Moldova,TOTAL,12.65
2004,Republic of Moldova,ISIC4_A01_A0210_A0322,1.31
2004,Republic of Moldova,ISIC4_GTT,1.61
2009,Romania,ISIC4_A01_A0210_A0322,1.1
2009,Romania,ISIC4_GTT,1.45
2009,Romania,TOTAL,6.44
2009,Romania,INDUSTRIES,3.89
2010,Romania,ISIC4_A01_A0210_A0322,0.69
2010,Romania,TOTAL,5.82
2010,Romania,INDUSTRIES,4.15
2010,Romania,ISIC4_GTT,0.96
2011,Romania,ISIC4_GTT,0.94
2011,Romania,INDUSTRIES,4.1
2011,Romania,TOTAL,6.17
2011,Romania,ISIC4_A01_A0210_A0322,0.9
2012,Romania,ISIC4_A01_A0210_A0322,1.02
2012,Romania,TOTAL,6.07
2012,Romania,INDUSTRIES,4.06
2012,Romania,ISIC4_GTT,0.99
2013,Romania,INDUSTRIES,4.03
2013,Romania,TOTAL,6.01
2013,Romania,ISIC4_A01_A0210_A0322,1.06
2013,Romania,ISIC4_GTT,0.92
2006,Luxembourg,ISIC4_GTT,3.65
2006,Luxembourg,INDUSTRIES,0.58
2006,Luxembourg,TOTAL,4.24
2006,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2007,Luxembourg,INDUSTRIES,0.5
2007,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2007,Luxembourg,TOTAL,4.13
2007,Luxembourg,ISIC4_GTT,3.62
2008,Luxembourg,INDUSTRIES,0.41
2008,Luxembourg,ISIC4_GTT,3.59
2005,Republic of Moldova,ISIC4_GTT,1.65
2005,Republic of Moldova,TOTAL,12.65
2005,Republic of Moldova,ISIC4_A01_A0210_A0322,1.05
2005,Republic of Moldova,INDUSTRIES,9.96
2006,Republic of Moldova,TOTAL,12.68
2006,Republic of Moldova,INDUSTRIES,10.18
2006,Republic of Moldova,ISIC4_A01_A0210_A0322,0.77
2006,Republic of Moldova,ISIC4_GTT,1.73
2007,Republic of Moldova,ISIC4_GTT,1.83
2007,Republic of Moldova,INDUSTRIES,10.41
2007,Republic of Moldova,ISIC4_A01_A0210_A0322,0.45
2007,Republic of Moldova,TOTAL,12.68
2008,Republic of Moldova,INDUSTRIES,10.71
2008,Republic of Moldova,TOTAL,13.14
2008,Republic of Moldova,ISIC4_A01_A0210_A0322,0.49
2008,Republic of Moldova,ISIC4_GTT,1.94
2009,Republic of Moldova,TOTAL,12.85
2009,Republic of Moldova,INDUSTRIES,10.4
2009,Republic of Moldova,ISIC4_GTT,1.94
2009,Republic of Moldova,ISIC4_A01_A0210_A0322,0.51
2014,Romania,TOTAL,5.88
2014,Romania,ISIC4_A01_A0210_A0322,1.03
2014,Romania,ISIC4_GTT,0.95
2014,Romania,INDUSTRIES,3.91
2015,Romania,INDUSTRIES,3.91
2015,Romania,ISIC4_GTT,0.96
2015,Romania,ISIC4_A01_A0210_A0322,1.21
2015,Romania,TOTAL,6.05
2016,Romania,TOTAL,5.97
2016,Romania,ISIC4_A01_A0210_A0322,1.16
2008,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2008,Luxembourg,TOTAL,4.01
2009,Luxembourg,TOTAL,3.9
2009,Luxembourg,INDUSTRIES,0.33
2009,Luxembourg,ISIC4_GTT,3.56
2009,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2010,Luxembourg,INDUSTRIES,0.24
2010,Luxembourg,ISIC4_GTT,3.7
2010,Luxembourg,ISIC4_A01_A0210_A0322,0.01
2010,Luxembourg,TOTAL,3.95
2010,Republic of Moldova,INDUSTRIES,10.15
2010,Republic of Moldova,TOTAL,12.64
2010,Republic of Moldova,ISIC4_GTT,1.96
2010,Republic of Moldova,ISIC4_A01_A0210_A0322,0.53
2011,Republic of Moldova,ISIC4_GTT,2
2011,Republic of Moldova,TOTAL,12.58
2011,Republic of Moldova,INDUSTRIES,10.04
2011,Republic of Moldova,ISIC4_A01_A0210_A0322,0.54
2012,Republic of Moldova,ISIC4_A01_A0210_A0322,0.56
2012,Republic of Moldova,ISIC4_GTT,2.07
2016,Romania,ISIC4_GTT,0.98
2016,Romania,INDUSTRIES,3.82
2017,Romania,INDUSTRIES,3.96
2017,Romania,ISIC4_GTT,0.98
2017,Romania,ISIC4_A01_A0210_A0322,1.4
2017,Romania,TOTAL,6.34
2018,Romania,TOTAL,6.01
2018,Romania,ISIC4_GTT,1.02
2018,Romania,ISIC4_A01_A0210_A0322,1.34
2018,Romania,INDUSTRIES,3.66
2011,Luxembourg,TOTAL,3.84
2011,Luxembourg,ISIC4_A01_A0210_A0322,0.04
2011,Luxembourg,INDUSTRIES,0.28
2011,Luxembourg,ISIC4_GTT,3.51
2012,Luxembourg,TOTAL,3.7
2012,Luxembourg,ISIC4_GTT,3.37
2012,Luxembourg,INDUSTRIES,0.31
2012,Luxembourg,ISIC4_A01_A0210_A0322,0.02
2013,Luxembourg,ISIC4_A01_A0210_A0322,0.02
2013,Luxembourg,INDUSTRIES,0.17
2012,Republic of Moldova,TOTAL,12.62
2012,Republic of Moldova,INDUSTRIES,10
2013,Republic of Moldova,TOTAL,12.46
2013,Republic of Moldova,ISIC4_GTT,2.1
2013,Republic of Moldova,INDUSTRIES,9.8
2013,Republic of Moldova,ISIC4_A01_A0210_A0322,0.55
2014,Republic of Moldova,INDUSTRIES,9.65
2014,Republic of Moldova,TOTAL,12.43
2014,Republic of Moldova,ISIC4_A01_A0210_A0322,0.62
2014,Republic of Moldova,ISIC4_GTT,2.15
2015,Republic of Moldova,ISIC4_A01_A0210_A0322,0.65
2015,Republic of Moldova,ISIC4_GTT,2.18
2015,Republic of Moldova,TOTAL,12.47
2015,Republic of Moldova,INDUSTRIES,9.64
2016,Republic of Moldova,TOTAL,12.52
2016,Republic of Moldova,ISIC4_A01_A0210_A0322,0.64
2016,Republic of Moldova,ISIC4_GTT,2.2
2016,Republic of Moldova,INDUSTRIES,9.68
2017,Republic of Moldova,ISIC4_GTT,2.2
2017,Republic of Moldova,INDUSTRIES,8.66
2013,Luxembourg,ISIC4_GTT,3.38
2013,Luxembourg,TOTAL,3.57
2014,Luxembourg,ISIC4_GTT,3.54
2014,Luxembourg,TOTAL,3.81
2014,Luxembourg,INDUSTRIES,0.25
2014,Luxembourg,ISIC4_A01_A0210_A0322,0.03
2015,Luxembourg,INDUSTRIES,0.17
2015,Luxembourg,ISIC4_A01_A0210_A0322,0.06
2015,Luxembourg,TOTAL,3.71
2015,Luxembourg,ISIC4_GTT,3.5
2017,Republic of Moldova,ISIC4_A01_A0210_A0322,0.62
2017,Republic of Moldova,TOTAL,12.47
2018,Republic of Moldova,ISIC4_A01_A0210_A0322,0.64
2018,Republic of Moldova,INDUSTRIES,8.64
2018,Republic of Moldova,TOTAL,12.43
2018,Republic of Moldova,ISIC4_GTT,2.26
2019,Republic of Moldova,ISIC4_GTT,2.28
2019,Republic of Moldova,INDUSTRIES,8.63
2019,Republic of Moldova,TOTAL,12.46
2019,Republic of Moldova,ISIC4_A01_A0210_A0322,0.65
2020,Republic of Moldova,TOTAL,12.56
2020,Republic of Moldova,ISIC4_A01_A0210_A0322,0.86
2020,Republic of Moldova,INDUSTRIES,9.16
2020,Republic of Moldova,ISIC4_GTT,2.51
2016,Luxembourg,INDUSTRIES,0.11
2016,Luxembourg,ISIC4_A01_A0210_A0322,0.02
2016,Luxembourg,TOTAL,3.68
2016,Luxembourg,ISIC4_GTT,3.52
2017,Luxembourg,TOTAL,3.78
2017,Luxembourg,INDUSTRIES,0.13
2017,Luxembourg,ISIC4_A01_A0210_A0322,0.03
2017,Luxembourg,ISIC4_GTT,3.62
2018,Luxembourg,ISIC4_GTT,4.13
2018,Luxembourg,INDUSTRIES,0.16
2019,Romania,ISIC4_GTT,1.02
2019,Romania,INDUSTRIES,3.66
2019,Romania,TOTAL,6.01
2019,Romania,ISIC4_A01_A0210_A0322,1.34
2020,Romania,TOTAL,6.01
2020,Romania,INDUSTRIES,3.66
2020,Romania,ISIC4_GTT,1.02
2020,Romania,ISIC4_A01_A0210_A0322,1.34
2006,Serbia,INDUSTRIES,0
2006,Serbia,ISIC4_A01_A0210_A0322,0.08
2006,Serbia,TOTAL,2.39
2006,Serbia,ISIC4_GTT,0
2007,Serbia,INDUSTRIES,0
2007,Serbia,ISIC4_GTT,0
2007,Serbia,TOTAL,4.46
2007,Serbia,ISIC4_A01_A0210_A0322,0.14
2008,Serbia,ISIC4_A01_A0210_A0322,0.96
2008,Serbia,INDUSTRIES,0
2008,Serbia,TOTAL,5.29
2008,Serbia,ISIC4_GTT,0.91
2009,Serbia,ISIC4_GTT,0.87
2009,Serbia,INDUSTRIES,0
2009,Serbia,TOTAL,5.22
2009,Serbia,ISIC4_A01_A0210_A0322,0.7
2010,Serbia,ISIC4_A01_A0210_A0322,0.73
2018,Luxembourg,TOTAL,4.33
2018,Luxembourg,ISIC4_A01_A0210_A0322,0.04
2019,Luxembourg,ISIC4_GTT,3.67
2019,Luxembourg,ISIC4_A01_A0210_A0322,0.05
2019,Luxembourg,TOTAL,4.09
2019,Luxembourg,INDUSTRIES,0.36
2020,Luxembourg,ISIC4_A01_A0210_A0322,0
2020,Luxembourg,ISIC4_GTT,3.96
2020,Luxembourg,TOTAL,3.96
2020,Luxembourg,INDUSTRIES,0
2000,Netherlands,ISIC4_A01_A0210_A0322,0.17
2000,Netherlands,TOTAL,16.01
2000,Netherlands,INDUSTRIES,13.36
2000,Netherlands,ISIC4_GTT,2.49
2001,Netherlands,INDUSTRIES,14.35
2001,Netherlands,ISIC4_GTT,2.47
2001,Netherlands,TOTAL,16.93
2001,Netherlands,ISIC4_A01_A0210_A0322,0.1
2010,Serbia,TOTAL,4.98
2010,Serbia,ISIC4_GTT,0.82
2010,Serbia,INDUSTRIES,0
2011,Serbia,INDUSTRIES,0
2011,Serbia,ISIC4_GTT,0.91
2011,Serbia,ISIC4_A01_A0210_A0322,0.76
2011,Serbia,TOTAL,5.35
2012,Serbia,ISIC4_GTT,0.87
2012,Serbia,TOTAL,4.96
2012,Serbia,ISIC4_A01_A0210_A0322,0.8
2012,Belarus,INDUSTRIES,1.59
2012,Belarus,TOTAL,5.03
2013,Belarus,ISIC4_A01_A0210_A0322,1.61
2013,Belarus,INDUSTRIES,1.58
2013,Belarus,TOTAL,4.99
2013,Belarus,ISIC4_GTT,1.8
2014,Belarus,ISIC4_GTT,2.42
2014,Belarus,TOTAL,5.18
2014,Belarus,ISIC4_A01_A0210_A0322,1.71
2014,Belarus,INDUSTRIES,1.05
2002,Netherlands,TOTAL,18.18
2002,Netherlands,ISIC4_GTT,2.45
2002,Netherlands,INDUSTRIES,15.62
2002,Netherlands,ISIC4_A01_A0210_A0322,0.1
2003,Netherlands,TOTAL,19.43
2003,Netherlands,INDUSTRIES,16.71
2003,Netherlands,ISIC4_GTT,2.41
2003,Netherlands,ISIC4_A01_A0210_A0322,0.31
2004,Netherlands,INDUSTRIES,18.11
2004,Netherlands,ISIC4_A01_A0210_A0322,0.17
2012,Serbia,INDUSTRIES,3.97
2013,Serbia,ISIC4_GTT,0.84
2013,Serbia,INDUSTRIES,3.69
2013,Serbia,ISIC4_A01_A0210_A0322,0.81
2013,Serbia,TOTAL,5.31
2014,Serbia,ISIC4_A01_A0210_A0322,0.71
2014,Serbia,TOTAL,4.43
2014,Serbia,ISIC4_GTT,0.71
2014,Serbia,INDUSTRIES,3.02
2015,Serbia,TOTAL,5.28
2015,Serbia,ISIC4_GTT,0.74
2015,Serbia,INDUSTRIES,3.73
2015,Serbia,ISIC4_A01_A0210_A0322,0.81
2016,Serbia,ISIC4_A01_A0210_A0322,0.72
2016,Serbia,ISIC4_GTT,0.75
2016,Serbia,INDUSTRIES,3.84
2016,Serbia,TOTAL,5.3
2017,Serbia,INDUSTRIES,4.57
2017,Serbia,ISIC4_GTT,0.74
2017,Serbia,ISIC4_A01_A0210_A0322,0.74
2004,Netherlands,TOTAL,20.68
2004,Netherlands,ISIC4_GTT,2.4
2005,Netherlands,TOTAL,21.93
2005,Netherlands,ISIC4_A01_A0210_A0322,0.14
2005,Netherlands,INDUSTRIES,19.4
2005,Netherlands,ISIC4_GTT,2.38
2006,Netherlands,INDUSTRIES,18.76
2006,Netherlands,ISIC4_GTT,2.37
2006,Netherlands,ISIC4_A01_A0210_A0322,0.23
2006,Netherlands,TOTAL,21.35
2015,Belarus,ISIC4_A01_A0210_A0322,1.43
2015,Belarus,TOTAL,4.77
2015,Belarus,ISIC4_GTT,2.33
2015,Belarus,INDUSTRIES,1.01
2016,Belarus,ISIC4_GTT,1.87
2016,Belarus,INDUSTRIES,1.51
2016,Belarus,TOTAL,4.79
2016,Belarus,ISIC4_A01_A0210_A0322,1.41
2017,Belarus,INDUSTRIES,1.46
2017,Belarus,TOTAL,4.6
2017,Serbia,TOTAL,6.06
2018,Serbia,ISIC4_A01_A0210_A0322,0.8
2018,Serbia,INDUSTRIES,4.72
2018,Serbia,TOTAL,6.26
2018,Serbia,ISIC4_GTT,0.74
2019,Serbia,TOTAL,6.33
2019,Serbia,ISIC4_GTT,0.75
2019,Serbia,INDUSTRIES,4.78
2019,Serbia,ISIC4_A01_A0210_A0322,0.8
2020,Serbia,ISIC4_A01_A0210_A0322,0.74
2007,Netherlands,INDUSTRIES,18.27
2007,Netherlands,TOTAL,20.77
2007,Netherlands,ISIC4_A01_A0210_A0322,0.14
2007,Netherlands,ISIC4_GTT,2.37
2008,Netherlands,ISIC4_GTT,2.38
2008,Netherlands,INDUSTRIES,17.82
2008,Netherlands,ISIC4_A01_A0210_A0322,0.14
2008,Netherlands,TOTAL,20.33
2009,Netherlands,TOTAL,21.66
2009,Netherlands,INDUSTRIES,19
2000,Malta,TOTAL,61.27
2000,Malta,ISIC4_A01_A0210_A0322,19.26
2000,Malta,ISIC4_GTT,41.47
2000,Malta,INDUSTRIES,0.54
2001,Malta,ISIC4_A01_A0210_A0322,22.61
2001,Malta,INDUSTRIES,0.64
2001,Malta,TOTAL,64.3
2001,Malta,ISIC4_GTT,41.05
2002,Malta,TOTAL,67.33
2002,Malta,ISIC4_GTT,42.94
2020,Serbia,ISIC4_GTT,0.76
2020,Serbia,INDUSTRIES,4.49
2020,Serbia,TOTAL,6
2000,Slovakia,INDUSTRIES,2.68
2000,Slovakia,ISIC4_GTT,1.97
2000,Slovakia,TOTAL,5.04
2000,Slovakia,ISIC4_A01_A0210_A0322,0.39
2001,Slovakia,ISIC4_A01_A0210_A0322,0.3
2001,Slovakia,TOTAL,4.88
2001,Slovakia,ISIC4_GTT,1.88
2009,Netherlands,ISIC4_A01_A0210_A0322,0.19
2009,Netherlands,ISIC4_GTT,2.47
2010,Netherlands,ISIC4_GTT,2.31
2010,Netherlands,INDUSTRIES,18.21
2010,Netherlands,ISIC4_A01_A0210_A0322,0.23
2010,Netherlands,TOTAL,20.75
2011,Netherlands,ISIC4_GTT,2.19
2011,Netherlands,ISIC4_A01_A0210_A0322,0.21
2011,Netherlands,TOTAL,19.35
2011,Netherlands,INDUSTRIES,16.95
2001,Slovakia,INDUSTRIES,2.69
2002,Slovakia,ISIC4_GTT,1.79
2002,Slovakia,INDUSTRIES,2.68
2002,Slovakia,TOTAL,4.71
2002,Slovakia,ISIC4_A01_A0210_A0322,0.24
2003,Slovakia,INDUSTRIES,2.41
2003,Slovakia,ISIC4_A01_A0210_A0322,0.37
2003,Slovakia,TOTAL,4.44
2003,Slovakia,ISIC4_GTT,1.67
2004,Slovakia,ISIC4_GTT,1.69
2002,Malta,INDUSTRIES,0.8
2002,Malta,ISIC4_A01_A0210_A0322,23.59
2003,Malta,ISIC4_GTT,45.52
2003,Malta,INDUSTRIES,0.95
2003,Malta,TOTAL,68.44
2003,Malta,ISIC4_A01_A0210_A0322,21.97
2000,Switzerland,TOTAL,9.66
2000,Switzerland,ISIC4_A01_A0210_A0322,0.19
2000,Switzerland,INDUSTRIES,0
2000,Switzerland,ISIC4_GTT,4.04
2012,Netherlands,TOTAL,20.35
2012,Netherlands,INDUSTRIES,17.93
2012,Netherlands,ISIC4_GTT,2.31
2012,Netherlands,ISIC4_A01_A0210_A0322,0.11
2013,Netherlands,ISIC4_A01_A0210_A0322,0.22
2013,Netherlands,INDUSTRIES,17.48
2013,Netherlands,ISIC4_GTT,2.5
2013,Netherlands,TOTAL,20.2
2014,Netherlands,TOTAL,18.02
2014,Netherlands,ISIC4_GTT,2.47
2004,Slovakia,TOTAL,4.17
2004,Slovakia,INDUSTRIES,2.35
2004,Slovakia,ISIC4_A01_A0210_A0322,0.13
2005,Slovakia,ISIC4_A01_A0210_A0322,0.1
2005,Slovakia,INDUSTRIES,2.17
2005,Slovakia,TOTAL,3.9
2005,Slovakia,ISIC4_GTT,1.63
2006,Slovakia,ISIC4_GTT,1.58
2006,Slovakia,INDUSTRIES,1.73
2006,Slovakia,ISIC4_A01_A0210_A0322,0.12
2014,Netherlands,INDUSTRIES,15.38
2014,Netherlands,ISIC4_A01_A0210_A0322,0.17
2015,Netherlands,TOTAL,15.97
2015,Netherlands,ISIC4_A01_A0210_A0322,0.2
2015,Netherlands,INDUSTRIES,13.42
2015,Netherlands,ISIC4_GTT,2.35
2016,Netherlands,ISIC4_GTT,2.39
2016,Netherlands,ISIC4_A01_A0210_A0322,0.15
2016,Netherlands,TOTAL,15.23
2016,Netherlands,INDUSTRIES,11.64
2006,Slovakia,TOTAL,3.43
2007,Slovakia,ISIC4_A01_A0210_A0322,0.1
2007,Slovakia,INDUSTRIES,1.32
2007,Slovakia,TOTAL,2.96
2007,Slovakia,ISIC4_GTT,1.54
2008,Slovakia,INDUSTRIES,1.31
2008,Slovakia,TOTAL,2.86
2008,Slovakia,ISIC4_GTT,1.46
2008,Slovakia,ISIC4_A01_A0210_A0322,0.08
2009,Slovakia,TOTAL,2.7
2017,Netherlands,ISIC4_A01_A0210_A0322,0.23
2017,Netherlands,INDUSTRIES,11.6
2017,Netherlands,ISIC4_GTT,3.2
2017,Netherlands,TOTAL,15.03
2018,Netherlands,INDUSTRIES,11.79
2018,Netherlands,ISIC4_GTT,3.96
2018,Netherlands,ISIC4_A01_A0210_A0322,0.61
2018,Netherlands,TOTAL,16.37
2019,Netherlands,TOTAL,17
2019,Netherlands,ISIC4_A01_A0210_A0322,0.51
2009,Slovakia,INDUSTRIES,1.17
2009,Slovakia,ISIC4_GTT,1.42
2009,Slovakia,ISIC4_A01_A0210_A0322,0.11
2010,Slovakia,ISIC4_GTT,1.37
2010,Slovakia,INDUSTRIES,1.13
2010,Slovakia,TOTAL,2.58
2010,Slovakia,ISIC4_A01_A0210_A0322,0.08
2011,Slovakia,TOTAL,2.55
2011,Slovakia,ISIC4_A01_A0210_A0322,0.1
2011,Slovakia,ISIC4_GTT,1.34
2001,Switzerland,ISIC4_A01_A0210_A0322,0.51
2001,Switzerland,INDUSTRIES,0
2001,Switzerland,TOTAL,9.63
2001,Switzerland,ISIC4_GTT,9.13
2002,Switzerland,TOTAL,9.6
2002,Switzerland,INDUSTRIES,0
2002,Switzerland,ISIC4_GTT,4.08
2002,Switzerland,ISIC4_A01_A0210_A0322,0.26
2003,Switzerland,INDUSTRIES,0
2003,Switzerland,ISIC4_A01_A0210_A0322,0.3
2011,Slovakia,INDUSTRIES,1.1
2012,Slovakia,INDUSTRIES,1.41
2012,Slovakia,TOTAL,2.86
2012,Slovakia,ISIC4_A01_A0210_A0322,0.13
2012,Slovakia,ISIC4_GTT,1.32
2013,Slovakia,ISIC4_A01_A0210_A0322,0.14
2013,Slovakia,TOTAL,2.74
2013,Slovakia,ISIC4_GTT,1.6
2013,Slovakia,INDUSTRIES,1
2014,Slovakia,TOTAL,2.41
2014,Slovakia,ISIC4_GTT,1.23
2014,Slovakia,INDUSTRIES,1
2014,Slovakia,ISIC4_A01_A0210_A0322,0.1
2015,Slovakia,TOTAL,2.47
2015,Slovakia,INDUSTRIES,1.04
2015,Slovakia,ISIC4_A01_A0210_A0322,0.14
2015,Slovakia,ISIC4_GTT,1.29
2016,Slovakia,ISIC4_GTT,1.28
2016,Slovakia,INDUSTRIES,1.02
2016,Slovakia,ISIC4_A01_A0210_A0322,0.09
2003,Switzerland,TOTAL,9.41
2003,Switzerland,ISIC4_GTT,3.99
2004,Switzerland,ISIC4_GTT,3.91
2004,Switzerland,INDUSTRIES,0
2004,Switzerland,TOTAL,9.21
2004,Switzerland,ISIC4_A01_A0210_A0322,0.33
2005,Switzerland,INDUSTRIES,0
2005,Switzerland,ISIC4_A01_A0210_A0322,0.37
2005,Switzerland,TOTAL,9.02
2005,Switzerland,ISIC4_GTT,3.83
2016,Slovakia,TOTAL,2.39
2017,Slovakia,ISIC4_A01_A0210_A0322,0.14
2017,Slovakia,TOTAL,2.39
2017,Slovakia,INDUSTRIES,0.99
2017,Slovakia,ISIC4_GTT,1.26
2018,Slovakia,ISIC4_GTT,1.26
2018,Slovakia,TOTAL,2.39
2018,Slovakia,INDUSTRIES,1.03
2018,Slovakia,ISIC4_A01_A0210_A0322,0.11
2019,Slovakia,ISIC4_A01_A0210_A0322,0.13
2006,Switzerland,ISIC4_GTT,3.74
2006,Switzerland,ISIC4_A01_A0210_A0322,0.4
2006,Switzerland,INDUSTRIES,0
2006,Switzerland,TOTAL,8.82
2007,Switzerland,TOTAL,8.62
2007,Switzerland,INDUSTRIES,0
2007,Switzerland,ISIC4_A01_A0210_A0322,0.44
2007,Switzerland,ISIC4_GTT,3.88
2008,Switzerland,ISIC4_GTT,4.02
2008,Switzerland,INDUSTRIES,0
2008,Switzerland,TOTAL,8.43
2008,Switzerland,ISIC4_A01_A0210_A0322,0.47
2009,Switzerland,ISIC4_A01_A0210_A0322,0.51
2009,Switzerland,TOTAL,8.23
2009,Switzerland,INDUSTRIES,0
2009,Switzerland,ISIC4_GTT,4.16
2010,Switzerland,ISIC4_GTT,4.3
2010,Switzerland,INDUSTRIES,0
2010,Switzerland,ISIC4_A01_A0210_A0322,0.54
2010,Switzerland,TOTAL,8.04
2019,Slovakia,TOTAL,2.4
2019,Slovakia,ISIC4_GTT,1.26
2019,Slovakia,INDUSTRIES,1.02
2020,Slovakia,ISIC4_GTT,1.26
2020,Slovakia,INDUSTRIES,1
2020,Slovakia,ISIC4_A01_A0210_A0322,0.13
2020,Slovakia,TOTAL,2.39
2002,Slovenia,INDUSTRIES,4.77
2019,Netherlands,INDUSTRIES,12.51
2019,Netherlands,ISIC4_GTT,3.98
2020,Netherlands,INDUSTRIES,12.03
2020,Netherlands,ISIC4_GTT,4.16
2020,Netherlands,TOTAL,16.8
2020,Netherlands,ISIC4_A01_A0210_A0322,0.62
2000,Norway,INDUSTRIES,0.63
2000,Norway,TOTAL,1.83
2000,Norway,ISIC4_GTT,0.61
