Year,GeoAreaName,Age,Freq,Location,Sex,Type of speed,Value
2017,Slovakia,,,,,ANYS,25.84141
2017,Slovakia,,,,,2MT10MBPS,7.01219
2018,Slovakia,,,,,ANYS,27.67752
2018,Slovakia,,,,,10MBPS,20.83908
2018,Slovakia,,,,,2MT10MBPS,6.18898
2018,Slovakia,,,,,256KT2MBPS,0.64945
2019,Slovakia,,,,,ANYS,29.16346
2019,Slovakia,,,,,10MBPS,24.38996
2019,Slovakia,,,,,2MT10MBPS,4.45067
2019,Slovakia,,,,,256KT2MBPS,0.32283
2020,Slovakia,,,,,256KT2MBPS,0.29709
2020,Slovakia,,,,,2MT10MBPS,3.84268
2020,Slovakia,,,,,ANYS,31.18308
2020,Slovakia,,,,,10MBPS,27.04331
2021,Slovakia,,,,,ANYS,32.57697
2021,Slovakia,,,,,10MBPS,29.55482
2013,Kyrgyzstan,,,,,ANYS,2.3813
2013,Kyrgyzstan,,,,,256KT2MBPS,1.36159
2013,Kyrgyzstan,,,,,2MT10MBPS,0.76829
2013,Kyrgyzstan,,,,,10MBPS,0.24591
2014,Kyrgyzstan,,,,,ANYS,2.93591
2015,Kyrgyzstan,,,,,256KT2MBPS,0.78458
2015,Kyrgyzstan,,,,,2MT10MBPS,1.00379
2015,Kyrgyzstan,,,,,ANYS,3.57602
2015,Kyrgyzstan,,,,,10MBPS,1.78765
2021,Slovakia,,,,,2MT10MBPS,2.63498
2021,Slovakia,,,,,256KT2MBPS,0.38716
2001,Slovenia,,,,,ANYS,0.27743
2002,Slovenia,,,,,ANYS,2.85996
2003,Slovenia,,,,,ANYS,2.91503
2004,Slovenia,,,,,ANYS,5.7629
2005,Slovenia,,,,,ANYS,9.80907
2006,Slovenia,,,,,ANYS,13.89641
2007,Slovenia,,,,,ANYS,17.03599
2017,Austria,,,,,10MBPS,16.69217
2018,Austria,,,,,ANYS,28.51871
2018,Austria,,,,,256KT2MBPS,0.03393
2018,Austria,,,,,2MT10MBPS,8.6771
2018,Austria,,,,,10MBPS,19.80768
2019,Austria,,,,,10MBPS,21.18952
2019,Austria,,,,,256KT2MBPS,0.00616
2019,Austria,,,,,2MT10MBPS,7.1705
2019,Austria,,,,,ANYS,28.36618
2018,Portugal,,,,,ANYS,36.7808
2019,Portugal,,,,,10MBPS,38.29963
2019,Portugal,,,,,ANYS,38.55924
2019,Portugal,,,,,256KT2MBPS,0.07144
2019,Portugal,,,,,2MT10MBPS,0.18817
2020,Portugal,,,,,256KT2MBPS,0.05732
2020,Portugal,,,,,2MT10MBPS,0.16393
2020,Portugal,,,,,10MBPS,40.18207
2020,Portugal,,,,,ANYS,40.40333
2008,Slovenia,,,,,10MBPS,3.41927
2008,Slovenia,,,,,2MT10MBPS,3.96115
2008,Slovenia,,,,,256KT2MBPS,12.82201
2008,Slovenia,,,,,ANYS,20.9089
2009,Slovenia,,,,,ANYS,21.95125
2009,Slovenia,,,,,256KT2MBPS,13.08305
2009,Slovenia,,,,,10MBPS,4.71021
2009,Slovenia,,,,,2MT10MBPS,4.15799
2010,Slovenia,,,,,2MT10MBPS,4.56086
2016,Kyrgyzstan,,,,,10MBPS,1.98352
2016,Kyrgyzstan,,,,,2MT10MBPS,1.55597
2016,Kyrgyzstan,,,,,256KT2MBPS,0.46284
2016,Kyrgyzstan,,,,,ANYS,4.00234
2017,Kyrgyzstan,,,,,10MBPS,2.10413
2017,Kyrgyzstan,,,,,256KT2MBPS,0.44808
2017,Kyrgyzstan,,,,,ANYS,4.21503
2017,Kyrgyzstan,,,,,2MT10MBPS,1.66283
2018,Kyrgyzstan,,,,,2MT10MBPS,2.54352
2010,Slovenia,,,,,ANYS,22.87123
2010,Slovenia,,,,,256KT2MBPS,12.89226
2010,Slovenia,,,,,10MBPS,5.37144
2011,Slovenia,,,,,ANYS,23.93528
2011,Slovenia,,,,,2MT10MBPS,12.12146
2011,Slovenia,,,,,256KT2MBPS,3.98072
2011,Slovenia,,,,,10MBPS,7.76711
2012,Slovenia,,,,,ANYS,24.61329
2012,Slovenia,,,,,2MT10MBPS,11.77126
2012,Slovenia,,,,,10MBPS,8.92288
2012,Slovenia,,,,,256KT2MBPS,4.09268
2013,Slovenia,,,,,10MBPS,11.4089
2013,Slovenia,,,,,ANYS,25.31498
2013,Slovenia,,,,,2MT10MBPS,11.39621
2013,Slovenia,,,,,256KT2MBPS,2.71278
2014,Slovenia,,,,,256KT2MBPS,1.86504
2014,Slovenia,,,,,2MT10MBPS,11.15158
2014,Slovenia,,,,,ANYS,26.78734
2018,Kyrgyzstan,,,,,10MBPS,1.11934
2018,Kyrgyzstan,,,,,256KT2MBPS,0.36401
2018,Kyrgyzstan,,,,,ANYS,4.02687
2019,Kyrgyzstan,,,,,ANYS,4.25532
2019,Kyrgyzstan,,,,,10MBPS,1.16305
2019,Kyrgyzstan,,,,,256KT2MBPS,0.32507
2019,Kyrgyzstan,,,,,2MT10MBPS,2.7672
2020,Kyrgyzstan,,,,,ANYS,4.49814
2021,Kyrgyzstan,,,,,ANYS,4.42726
2020,Austria,,,,,ANYS,29.25533
2020,Austria,,,,,10MBPS,25.0642
2020,Austria,,,,,256KT2MBPS,0.02315
2020,Austria,,,,,2MT10MBPS,4.16799
2021,Austria,,,,,10MBPS,25.94657
2021,Austria,,,,,ANYS,29.05152
2021,Austria,,,,,2MT10MBPS,3.06594
2021,Austria,,,,,256KT2MBPS,0.02132
2001,Armenia,,,,,ANYS,0.00019
2021,Portugal,,,,,256KT2MBPS,0.04679
2021,Portugal,,,,,2MT10MBPS,0.1422
2021,Portugal,,,,,10MBPS,41.73246
2021,Portugal,,,,,ANYS,41.92146
2001,Romania,,,,,ANYS,0.02753
2002,Romania,,,,,ANYS,0.07297
2003,Romania,,,,,ANYS,0.91291
2004,Romania,,,,,ANYS,0.48975
2005,Romania,,,,,ANYS,1.78781
2014,Slovenia,,,,,10MBPS,13.77072
2015,Slovenia,,,,,ANYS,27.34569
2015,Slovenia,,,,,10MBPS,17.26559
2015,Slovenia,,,,,2MT10MBPS,8.53536
2015,Slovenia,,,,,256KT2MBPS,1.54474
2016,Slovenia,,,,,256KT2MBPS,0.9053
2016,Slovenia,,,,,ANYS,28.19705
2016,Slovenia,,,,,10MBPS,22.24859
2016,Slovenia,,,,,2MT10MBPS,5.04316
2017,Slovenia,,,,,ANYS,28.68006
2017,Slovenia,,,,,10MBPS,22.64725
2017,Slovenia,,,,,2MT10MBPS,5.5716
2017,Slovenia,,,,,256KT2MBPS,0.46121
2018,Slovenia,,,,,10MBPS,25.48079
2018,Slovenia,,,,,2MT10MBPS,3.31835
2018,Slovenia,,,,,256KT2MBPS,0.29711
2018,Slovenia,,,,,ANYS,29.09625
2019,Slovenia,,,,,256KT2MBPS,0.21823
2002,Armenia,,,,,ANYS,0.00026
2003,Armenia,,,,,ANYS,0.00032
2004,Armenia,,,,,ANYS,0.03262
2005,Armenia,,,,,ANYS,0.0653
2007,Armenia,,,,,ANYS,0.12981
2008,Armenia,,,,,ANYS,0.46252
2009,Armenia,,,,,ANYS,1.34561
2010,Armenia,,,,,ANYS,3.1764
2011,Armenia,,,,,256KT2MBPS,4.19208
2000,Latvia,,,,,ANYS,0.01187
2001,Latvia,,,,,ANYS,0.13712
2002,Latvia,,,,,ANYS,0.4299
2003,Latvia,,,,,ANYS,0.85136
2004,Latvia,,,,,ANYS,2.17134
2005,Latvia,,,,,ANYS,2.72126
2006,Latvia,,,,,ANYS,4.97633
2007,Latvia,,,,,ANYS,15.5584
2008,Latvia,,,,,ANYS,19.16414
2009,Latvia,,,,,ANYS,21.38558
2006,Romania,,,,,ANYS,5.21297
2007,Romania,,,,,ANYS,9.41081
2008,Romania,,,,,ANYS,12.22187
2009,Romania,,,,,256KT2MBPS,0.2443
2009,Romania,,,,,2MT10MBPS,5.91215
2009,Romania,,,,,10MBPS,7.52456
2009,Romania,,,,,ANYS,13.74258
2010,Romania,,,,,256KT2MBPS,0.09835
2010,Romania,,,,,2MT10MBPS,5.75357
2019,Slovenia,,,,,2MT10MBPS,2.27512
2019,Slovenia,,,,,ANYS,29.71927
2019,Slovenia,,,,,10MBPS,27.22592
2020,Slovenia,,,,,ANYS,30.77023
2020,Slovenia,,,,,10MBPS,28.46786
2020,Slovenia,,,,,2MT10MBPS,2.19523
2020,Slovenia,,,,,256KT2MBPS,0.10715
2021,Slovenia,,,,,2MT10MBPS,1.62055
2021,Slovenia,,,,,10MBPS,30.00892
2010,Latvia,,,,,ANYS,20.6933
2011,Latvia,,,,,ANYS,22.02348
2012,Latvia,,,,,ANYS,23.18527
2013,Latvia,,,,,ANYS,24.41562
2013,Latvia,,,,,2MT10MBPS,7.39853
2013,Latvia,,,,,10MBPS,14.86597
2014,Latvia,,,,,2MT10MBPS,6.65328
2014,Latvia,,,,,256KT2MBPS,0.55305
2014,Latvia,,,,,ANYS,25.1114
2021,Slovenia,,,,,ANYS,31.68325
2021,Slovenia,,,,,256KT2MBPS,0.05379
2000,Spain,,,,,ANYS,0.18742
2001,Spain,,,,,ANYS,1.13898
2002,Spain,,,,,ANYS,3.00763
2003,Spain,,,,,ANYS,5.02467
2004,Spain,,,,,ANYS,7.91768
2005,Spain,,,,,ANYS,11.52606
2006,Spain,,,,,ANYS,15.17037
2007,Spain,,,,,ANYS,17.80449
2007,Spain,,,,,2MT10MBPS,12.72013
2007,Spain,,,,,256KT2MBPS,3.8709
2007,Spain,,,,,10MBPS,1.21345
2008,Spain,,,,,2MT10MBPS,14.2866
2008,Spain,,,,,256KT2MBPS,3.18689
2008,Spain,,,,,10MBPS,2.40174
2008,Spain,,,,,ANYS,19.87524
2009,Spain,,,,,10MBPS,4.03736
2011,Armenia,,,,,10MBPS,0.0181
2011,Armenia,,,,,2MT10MBPS,1.1727
2011,Armenia,,,,,ANYS,5.48222
2012,Armenia,,,,,10MBPS,0.49337
2012,Armenia,,,,,ANYS,7.27599
2012,Armenia,,,,,2MT10MBPS,1.83851
2012,Armenia,,,,,256KT2MBPS,4.76225
2013,Armenia,,,,,2MT10MBPS,3.88315
2013,Armenia,,,,,ANYS,8.37731
2010,Romania,,,,,10MBPS,8.90082
2010,Romania,,,,,ANYS,14.75569
2011,Romania,,,,,256KT2MBPS,0.31651
2011,Romania,,,,,2MT10MBPS,5.27688
2011,Romania,,,,,10MBPS,10.54387
2011,Romania,,,,,ANYS,16.23691
2012,Romania,,,,,256KT2MBPS,0.29796
2012,Romania,,,,,2MT10MBPS,4.30052
2012,Romania,,,,,10MBPS,12.87175
2009,Spain,,,,,256KT2MBPS,2.49172
2009,Spain,,,,,2MT10MBPS,14.58295
2009,Spain,,,,,ANYS,21.13666
2010,Spain,,,,,ANYS,22.87253
2010,Spain,,,,,2MT10MBPS,13.0829
2010,Spain,,,,,10MBPS,7.62088
2010,Spain,,,,,256KT2MBPS,1.91242
2011,Spain,,,,,2MT10MBPS,9.87512
2011,Spain,,,,,256KT2MBPS,0.8946
2011,Spain,,,,,ANYS,23.89898
2011,Spain,,,,,10MBPS,12.86785
2012,Spain,,,,,ANYS,24.64822
2012,Spain,,,,,10MBPS,15.48073
2012,Spain,,,,,2MT10MBPS,8.3462
2012,Spain,,,,,256KT2MBPS,0.54712
2013,Spain,,,,,ANYS,26.29002
2013,Spain,,,,,10MBPS,21.58206
2013,Spain,,,,,2MT10MBPS,4.04304
2013,Spain,,,,,256KT2MBPS,0.34826
2014,Spain,,,,,256KT2MBPS,0.30882
2014,Spain,,,,,ANYS,27.98901
2014,Spain,,,,,10MBPS,25.28741
2014,Spain,,,,,2MT10MBPS,2.39277
2015,Spain,,,,,ANYS,29.1676
2015,Spain,,,,,256KT2MBPS,0.21991
2015,Spain,,,,,2MT10MBPS,1.91864
2015,Spain,,,,,10MBPS,27.02905
2014,Latvia,,,,,10MBPS,17.65466
2015,Latvia,,,,,ANYS,25.27683
2015,Latvia,,,,,10MBPS,19.57876
2015,Latvia,,,,,2MT10MBPS,5.221
2015,Latvia,,,,,256KT2MBPS,0.40327
2016,Latvia,,,,,ANYS,26.30658
2016,Latvia,,,,,10MBPS,20.80415
2016,Latvia,,,,,2MT10MBPS,5.13475
2016,Latvia,,,,,256KT2MBPS,0.36763
2012,Romania,,,,,ANYS,17.58613
2013,Romania,,,,,256KT2MBPS,0.21927
2013,Romania,,,,,2MT10MBPS,3.46846
2013,Romania,,,,,10MBPS,15.04494
2013,Romania,,,,,ANYS,18.8885
2014,Romania,,,,,ANYS,20.08613
2014,Romania,,,,,2MT10MBPS,3.08784
2014,Romania,,,,,256KT2MBPS,0.16003
2014,Romania,,,,,10MBPS,16.83559
2016,Spain,,,,,ANYS,30.36723
2016,Spain,,,,,10MBPS,28.49301
2016,Spain,,,,,2MT10MBPS,1.71086
2016,Spain,,,,,256KT2MBPS,0.16336
2017,Spain,,,,,ANYS,31.48755
2017,Spain,,,,,10MBPS,29.67783
2017,Spain,,,,,2MT10MBPS,1.71162
2017,Spain,,,,,256KT2MBPS,0.0981
2018,Spain,,,,,ANYS,32.4349
2018,Spain,,,,,10MBPS,31.12906
2018,Spain,,,,,2MT10MBPS,1.23288
2018,Spain,,,,,256KT2MBPS,0.07297
2019,Spain,,,,,ANYS,33.13417
2019,Spain,,,,,10MBPS,31.92644
2019,Spain,,,,,2MT10MBPS,1.15058
2019,Spain,,,,,256KT2MBPS,0.05716
2020,Spain,,,,,ANYS,34.17906
2020,Spain,,,,,10MBPS,33.1664
2017,Latvia,,,,,ANYS,26.91863
2017,Latvia,,,,,10MBPS,21.04496
2017,Latvia,,,,,2MT10MBPS,5.56909
2017,Latvia,,,,,256KT2MBPS,0.30457
2018,Latvia,,,,,ANYS,27.17436
2018,Latvia,,,,,2MT10MBPS,5.16824
2018,Latvia,,,,,10MBPS,21.77033
2018,Latvia,,,,,256KT2MBPS,0.23579
2019,Latvia,,,,,ANYS,26.5541
2015,Romania,,,,,256KT2MBPS,0.15355
2015,Romania,,,,,2MT10MBPS,2.74438
2015,Romania,,,,,10MBPS,18.51328
2015,Romania,,,,,ANYS,21.41121
2016,Romania,,,,,256KT2MBPS,0.1288
2016,Romania,,,,,2MT10MBPS,2.32349
2016,Romania,,,,,10MBPS,20.02241
2016,Romania,,,,,ANYS,22.4747
2017,Romania,,,,,256KT2MBPS,0.12852
2020,Spain,,,,,2MT10MBPS,0.96912
2020,Spain,,,,,256KT2MBPS,0.04353
2021,Spain,,,,,10MBPS,34.85546
2021,Spain,,,,,2MT10MBPS,0.29787
2021,Spain,,,,,256KT2MBPS,0.03548
2021,Spain,,,,,ANYS,35.18882
2000,Sweden,,,,,ANYS,2.80688
2001,Sweden,,,,,ANYS,6.59792
2002,Sweden,,,,,ANYS,9.4107
2019,Latvia,,,,,10MBPS,21.66737
2019,Latvia,,,,,2MT10MBPS,4.68012
2019,Latvia,,,,,256KT2MBPS,0.20662
2020,Latvia,,,,,ANYS,25.85954
2020,Latvia,,,,,2MT10MBPS,4.17105
2020,Latvia,,,,,256KT2MBPS,0.1971
2020,Latvia,,,,,10MBPS,21.4914
2021,Latvia,,,,,10MBPS,22.15677
2021,Latvia,,,,,2MT10MBPS,3.792
2021,Latvia,,,,,256KT2MBPS,0.18992
2021,Latvia,,,,,ANYS,26.1387
2002,Liechtenstein,,,,,ANYS,4.26498
2003,Liechtenstein,,,,,ANYS,4.41176
2004,Liechtenstein,,,,,ANYS,13.82216
2005,Liechtenstein,,,,,ANYS,24.90247
2006,Liechtenstein,,,,,ANYS,28.66233
2007,Liechtenstein,,,,,ANYS,40.39829
2008,Liechtenstein,,,,,ANYS,43.92655
2003,Sweden,,,,,ANYS,12.21893
2004,Sweden,,,,,ANYS,15.65925
2005,Sweden,,,,,ANYS,27.86205
2006,Sweden,,,,,ANYS,27.33747
2007,Sweden,,,,,256KT2MBPS,6.71948
2007,Sweden,,,,,ANYS,30.33845
2007,Sweden,,,,,2MT10MBPS,14.25299
2007,Sweden,,,,,10MBPS,9.315
2008,Sweden,,,,,ANYS,31.45247
2009,Liechtenstein,,,,,ANYS,44.80168
2010,Liechtenstein,,,,,ANYS,42.44837
2011,Liechtenstein,,,,,ANYS,37.56666
2012,Liechtenstein,,,,,ANYS,39.49156
2013,Liechtenstein,,,,,ANYS,40.7977
2014,Liechtenstein,,,,,256KT2MBPS,0.99472
2014,Liechtenstein,,,,,ANYS,42.08001
2014,Liechtenstein,,,,,10MBPS,34.77464
2014,Liechtenstein,,,,,2MT10MBPS,6.06265
2015,Liechtenstein,,,,,256KT2MBPS,0.63713
2015,Liechtenstein,,,,,10MBPS,35.62575
2015,Liechtenstein,,,,,ANYS,42.01847
2015,Liechtenstein,,,,,2MT10MBPS,5.75559
2016,Liechtenstein,,,,,ANYS,42.37018
2016,Liechtenstein,,,,,10MBPS,36.94063
2016,Liechtenstein,,,,,2MT10MBPS,5.38967
2016,Liechtenstein,,,,,256KT2MBPS,0.03988
2017,Liechtenstein,,,,,ANYS,42.89749
2008,Sweden,,,,,2MT10MBPS,15.42171
2008,Sweden,,,,,10MBPS,11.02106
2008,Sweden,,,,,256KT2MBPS,4.96749
2009,Sweden,,,,,10MBPS,14.60376
2009,Sweden,,,,,ANYS,31.66286
2009,Sweden,,,,,2MT10MBPS,13.62077
2009,Sweden,,,,,256KT2MBPS,3.40129
2010,Sweden,,,,,256KT2MBPS,2.38997
2010,Sweden,,,,,ANYS,31.97211
2017,Liechtenstein,,,,,10MBPS,40.02587
2017,Liechtenstein,,,,,2MT10MBPS,2.85051
2017,Liechtenstein,,,,,256KT2MBPS,0.02111
2018,Liechtenstein,,,,,ANYS,43.77046
2018,Liechtenstein,,,,,10MBPS,39.18441
2018,Liechtenstein,,,,,256KT2MBPS,0.055
2018,Liechtenstein,,,,,2MT10MBPS,4.53105
2019,Liechtenstein,,,,,ANYS,44.62606
2019,Liechtenstein,,,,,10MBPS,41.9235
2010,Sweden,,,,,10MBPS,15.95506
2010,Sweden,,,,,2MT10MBPS,13.59691
2011,Sweden,,,,,ANYS,31.97776
2011,Sweden,,,,,10MBPS,18.74215
2011,Sweden,,,,,2MT10MBPS,11.79155
2011,Sweden,,,,,256KT2MBPS,1.41533
2012,Sweden,,,,,10MBPS,21.29468
2012,Sweden,,,,,2MT10MBPS,9.98145
2012,Sweden,,,,,ANYS,32.15967
2019,Liechtenstein,,,,,2MT10MBPS,2.61941
2019,Liechtenstein,,,,,256KT2MBPS,0.08316
2020,Liechtenstein,,,,,256KT2MBPS,0.0516
2020,Liechtenstein,,,,,ANYS,46.57343
2020,Liechtenstein,,,,,10MBPS,45.06657
2020,Liechtenstein,,,,,2MT10MBPS,1.45526
2021,Liechtenstein,,,,,ANYS,47.51659
2021,Liechtenstein,,,,,10MBPS,46.92999
2021,Liechtenstein,,,,,2MT10MBPS,0.57635
2021,Liechtenstein,,,,,256KT2MBPS,0.02049
2001,Lithuania,,,,,ANYS,0.06817
2002,Lithuania,,,,,ANYS,0.56886
2003,Lithuania,,,,,ANYS,1.92496
2004,Lithuania,,,,,ANYS,3.77056
2005,Lithuania,,,,,ANYS,6.93875
2006,Lithuania,,,,,ANYS,11.09607
2007,Lithuania,,,,,ANYS,17.08327
2008,Lithuania,,,,,ANYS,18.3013
2012,Sweden,,,,,256KT2MBPS,0.84948
2013,Sweden,,,,,256KT2MBPS,0.35076
2013,Sweden,,,,,ANYS,32.62138
2013,Sweden,,,,,10MBPS,23.69016
2013,Sweden,,,,,2MT10MBPS,8.2683
2014,Sweden,,,,,ANYS,33.66407
2014,Sweden,,,,,10MBPS,26.65091
2014,Sweden,,,,,2MT10MBPS,6.7108
2014,Sweden,,,,,256KT2MBPS,0.29876
2009,Lithuania,,,,,ANYS,19.92716
2009,Lithuania,,,,,2MT10MBPS,7.504
2009,Lithuania,,,,,10MBPS,5.13504
2009,Lithuania,,,,,256KT2MBPS,4.43553
2010,Lithuania,,,,,ANYS,21.64119
2010,Lithuania,,,,,256KT2MBPS,2.72244
2010,Lithuania,,,,,10MBPS,8.69256
2010,Lithuania,,,,,2MT10MBPS,7.55166
2011,Lithuania,,,,,256KT2MBPS,1.482
2013,Armenia,,,,,10MBPS,0.90815
2013,Armenia,,,,,256KT2MBPS,3.28829
2014,Armenia,,,,,10MBPS,1.58578
2014,Armenia,,,,,256KT2MBPS,2.90748
2014,Armenia,,,,,2MT10MBPS,4.94936
2014,Armenia,,,,,ANYS,9.44262
2015,Armenia,,,,,256KT2MBPS,0.11606
2015,Armenia,,,,,10MBPS,3.33103
2015,Armenia,,,,,2MT10MBPS,6.49939
2015,Sweden,,,,,ANYS,35.49717
2015,Sweden,,,,,10MBPS,29.72659
2015,Sweden,,,,,2MT10MBPS,5.56459
2015,Sweden,,,,,256KT2MBPS,0.20244
2016,Sweden,,,,,ANYS,36.97027
2016,Sweden,,,,,10MBPS,32.41839
2016,Sweden,,,,,2MT10MBPS,4.43273
2016,Sweden,,,,,256KT2MBPS,0.11915
2017,Sweden,,,,,ANYS,38.32535
2011,Lithuania,,,,,ANYS,23.47569
2011,Lithuania,,,,,10MBPS,11.4942
2011,Lithuania,,,,,2MT10MBPS,7.04956
2012,Lithuania,,,,,10MBPS,13.35222
2012,Lithuania,,,,,2MT10MBPS,6.318
2012,Lithuania,,,,,256KT2MBPS,1.23196
2012,Lithuania,,,,,ANYS,25.09877
2013,Lithuania,,,,,256KT2MBPS,0.52715
2013,Lithuania,,,,,ANYS,27.61386
2017,Romania,,,,,2MT10MBPS,1.94823
2017,Romania,,,,,10MBPS,22.06061
2017,Romania,,,,,ANYS,24.13735
2018,Romania,,,,,256KT2MBPS,0.09747
2018,Romania,,,,,2MT10MBPS,1.75509
2018,Romania,,,,,10MBPS,24.10586
2018,Romania,,,,,ANYS,25.95841
2019,Romania,,,,,10MBPS,25.74531
2019,Romania,,,,,ANYS,27.02914
2013,Lithuania,,,,,10MBPS,16.52334
2013,Lithuania,,,,,2MT10MBPS,4.88236
2014,Lithuania,,,,,256KT2MBPS,0.6332
2014,Lithuania,,,,,ANYS,26.77404
2014,Lithuania,,,,,10MBPS,19.45466
2014,Lithuania,,,,,2MT10MBPS,6.68617
2015,Lithuania,,,,,ANYS,28.1162
2015,Lithuania,,,,,10MBPS,21.41772
2015,Lithuania,,,,,2MT10MBPS,6.10497
2017,Sweden,,,,,2MT10MBPS,3.53905
2017,Sweden,,,,,256KT2MBPS,0.0685
2017,Sweden,,,,,10MBPS,34.71781
2018,Sweden,,,,,ANYS,38.7913
2018,Sweden,,,,,10MBPS,36.17271
2018,Sweden,,,,,256KT2MBPS,0.08744
2018,Sweden,,,,,2MT10MBPS,2.53115
2019,Sweden,,,,,10MBPS,37.46264
2019,Sweden,,,,,2MT10MBPS,1.79307
2019,Romania,,,,,2MT10MBPS,1.20667
2019,Romania,,,,,256KT2MBPS,0.07716
2020,Romania,,,,,ANYS,29.23934
2020,Romania,,,,,256KT2MBPS,0.04883
2020,Romania,,,,,2MT10MBPS,0.87816
2020,Romania,,,,,10MBPS,28.31235
2021,Romania,,,,,256KT2MBPS,0.0747
2021,Romania,,,,,2MT10MBPS,0.6213
2021,Romania,,,,,10MBPS,30.85731
2015,Lithuania,,,,,256KT2MBPS,0.5935
2016,Lithuania,,,,,ANYS,29.23846
2016,Lithuania,,,,,10MBPS,23.02519
2016,Lithuania,,,,,2MT10MBPS,5.7954
2016,Lithuania,,,,,256KT2MBPS,0.41787
2017,Lithuania,,,,,256KT2MBPS,0.1737
2017,Lithuania,,,,,ANYS,27.50156
2017,Lithuania,,,,,10MBPS,23.27411
2017,Lithuania,,,,,2MT10MBPS,4.05375
2018,Lithuania,,,,,ANYS,27.42378
2018,Lithuania,,,,,10MBPS,25.9381
2018,Lithuania,,,,,256KT2MBPS,0.07566
2018,Lithuania,,,,,2MT10MBPS,1.41002
2019,Lithuania,,,,,ANYS,27.74293
2019,Lithuania,,,,,10MBPS,26.77019
2019,Lithuania,,,,,2MT10MBPS,0.92135
2019,Lithuania,,,,,256KT2MBPS,0.05138
2020,Lithuania,,,,,ANYS,28.25126
2019,Sweden,,,,,256KT2MBPS,0.07771
2019,Sweden,,,,,ANYS,39.33342
2020,Sweden,,,,,10MBPS,38.98233
2020,Sweden,,,,,2MT10MBPS,1.22596
2020,Sweden,,,,,256KT2MBPS,0.10019
2020,Sweden,,,,,ANYS,40.30848
2021,Sweden,,,,,ANYS,40.63631
2021,Sweden,,,,,10MBPS,39.71587
2021,Sweden,,,,,2MT10MBPS,0.82328
2021,Lithuania,,,,,ANYS,28.79345
2001,Luxembourg,,,,,ANYS,0.27535
2002,Luxembourg,,,,,ANYS,1.30676
2003,Luxembourg,,,,,ANYS,3.40111
2004,Luxembourg,,,,,ANYS,7.97312
2005,Luxembourg,,,,,ANYS,15.07981
2006,Luxembourg,,,,,ANYS,20.94182
2007,Luxembourg,,,,,ANYS,26.81571
2008,Luxembourg,,,,,ANYS,29.30613
2009,Luxembourg,,,,,ANYS,31.35771
2009,Luxembourg,,,,,2MT10MBPS,29.62331
2009,Luxembourg,,,,,10MBPS,2.51372
2010,Luxembourg,,,,,10MBPS,8.99284
2010,Luxembourg,,,,,256KT2MBPS,2.15947
2010,Luxembourg,,,,,ANYS,33.20409
2010,Luxembourg,,,,,2MT10MBPS,21.63469
2011,Luxembourg,,,,,ANYS,32.75782
2012,Luxembourg,,,,,ANYS,31.98357
2012,Luxembourg,,,,,2MT10MBPS,18.50919
2012,Luxembourg,,,,,10MBPS,13.54467
2012,Luxembourg,,,,,256KT2MBPS,0.10894
2013,Luxembourg,,,,,ANYS,32.50065
2013,Luxembourg,,,,,2MT10MBPS,16.67274
2013,Luxembourg,,,,,10MBPS,15.82773
2013,Luxembourg,,,,,256KT2MBPS,0
2014,Luxembourg,,,,,10MBPS,18.83022
2014,Luxembourg,,,,,256KT2MBPS,0
2021,Romania,,,,,ANYS,31.55331
2005,Serbia,,,,,ANYS,0.44796
2006,Serbia,,,,,ANYS,1.63755
2007,Serbia,,,,,ANYS,4.4045
2008,Serbia,,,,,ANYS,6.21193
2009,Serbia,,,,,ANYS,8.06268
2010,Serbia,,,,,256KT2MBPS,7.2307
2010,Serbia,,,,,ANYS,11.79568
2010,Serbia,,,,,2MT10MBPS,2.11022
2021,Sweden,,,,,256KT2MBPS,0.09716
2000,Switzerland,,,,,ANYS,0.78551
2001,Switzerland,,,,,ANYS,1.93788
2002,Switzerland,,,,,ANYS,6.25605
2003,Switzerland,,,,,ANYS,10.69299
2004,Switzerland,,,,,ANYS,16.6288
2005,Switzerland,,,,,ANYS,22.47064
2006,Switzerland,,,,,ANYS,27.42717
2007,Switzerland,,,,,ANYS,31.56481
2014,Luxembourg,,,,,2MT10MBPS,14.73702
2014,Luxembourg,,,,,ANYS,33.59295
2015,Luxembourg,,,,,ANYS,34.29878
2015,Luxembourg,,,,,10MBPS,21.39064
2015,Luxembourg,,,,,2MT10MBPS,12.90814
2015,Luxembourg,,,,,256KT2MBPS,0
2016,Luxembourg,,,,,ANYS,34.81609
2016,Luxembourg,,,,,10MBPS,24.07967
2016,Luxembourg,,,,,2MT10MBPS,10.73642
2010,Serbia,,,,,10MBPS,0.06246
2011,Serbia,,,,,2MT10MBPS,4.80399
2011,Serbia,,,,,10MBPS,0.00427
2011,Serbia,,,,,256KT2MBPS,6.52958
2011,Serbia,,,,,ANYS,13.44227
2012,Serbia,,,,,ANYS,14.81052
2012,Serbia,,,,,2MT10MBPS,7.63482
2012,Serbia,,,,,256KT2MBPS,4.5387
2012,Serbia,,,,,10MBPS,0.33567
2008,Switzerland,,,,,ANYS,33.46688
2008,Switzerland,,,,,2MT10MBPS,23.31354
2008,Switzerland,,,,,256KT2MBPS,5.9362
2008,Switzerland,,,,,10MBPS,4.1473
2009,Switzerland,,,,,10MBPS,8.86557
