Year,GeoAreaName,Location,Value
2013,Netherlands,RURAL,0
2013,Netherlands,URBAN,0
2014,Netherlands,ALLAREA,0
2014,Netherlands,RURAL,0
2014,Netherlands,URBAN,0
2020,Türkiye,RURAL,1
2020,Türkiye,URBAN,0
2000,Turkmenistan,URBAN,0
2000,Turkmenistan,ALLAREA,1
2000,Turkmenistan,RURAL,1
2001,Turkmenistan,ALLAREA,0
2001,Turkmenistan,RURAL,1
2001,Turkmenistan,URBAN,0
2002,Turkmenistan,ALLAREA,0
2002,Turkmenistan,RURAL,1
2002,Turkmenistan,URBAN,0
2015,Netherlands,ALLAREA,0
2015,Netherlands,URBAN,0
2015,Netherlands,RURAL,0
2016,Netherlands,URBAN,0
2016,Netherlands,ALLAREA,0
2016,Netherlands,RURAL,0
2017,Netherlands,ALLAREA,0
2017,Netherlands,RURAL,0
2017,Netherlands,URBAN,0
2018,Netherlands,ALLAREA,0
2018,Netherlands,RURAL,0
2003,Turkmenistan,ALLAREA,0
2003,Turkmenistan,RURAL,1
2003,Turkmenistan,URBAN,0
2004,Turkmenistan,ALLAREA,0
2004,Turkmenistan,RURAL,1
2004,Turkmenistan,URBAN,0
2005,Turkmenistan,RURAL,1
2005,Turkmenistan,URBAN,0
2005,Turkmenistan,ALLAREA,0
2006,Turkmenistan,ALLAREA,0
2006,Turkmenistan,RURAL,1
2006,Turkmenistan,URBAN,0
2007,Turkmenistan,ALLAREA,0
2007,Turkmenistan,RURAL,1
2007,Turkmenistan,URBAN,0
2008,Turkmenistan,ALLAREA,0
2008,Turkmenistan,RURAL,0
2008,Turkmenistan,URBAN,0
2009,Turkmenistan,ALLAREA,0
2009,Turkmenistan,RURAL,0
2009,Turkmenistan,URBAN,0
2010,Turkmenistan,ALLAREA,0
2018,Netherlands,URBAN,0
2019,Netherlands,ALLAREA,0
2019,Netherlands,RURAL,0
2019,Netherlands,URBAN,0
2020,Netherlands,ALLAREA,0
2020,Netherlands,URBAN,0
2020,Netherlands,RURAL,0
2000,Norway,ALLAREA,0
2000,Norway,RURAL,0
2000,Norway,URBAN,0
2001,Norway,ALLAREA,0
2010,Turkmenistan,URBAN,0
2010,Turkmenistan,RURAL,0
2011,Turkmenistan,ALLAREA,0
2011,Turkmenistan,RURAL,0
2011,Turkmenistan,URBAN,0
2012,Turkmenistan,ALLAREA,0
2012,Turkmenistan,RURAL,0
2012,Turkmenistan,URBAN,0
2013,Turkmenistan,ALLAREA,0
2013,Turkmenistan,RURAL,0
2013,Turkmenistan,URBAN,0
2014,Turkmenistan,URBAN,0
2014,Turkmenistan,ALLAREA,0
2014,Turkmenistan,RURAL,0
2015,Turkmenistan,ALLAREA,0
2015,Turkmenistan,RURAL,0
2015,Turkmenistan,URBAN,0
2016,Turkmenistan,ALLAREA,0
2016,Turkmenistan,RURAL,0
2016,Turkmenistan,URBAN,0
2017,Turkmenistan,ALLAREA,0
2017,Turkmenistan,RURAL,0
2001,Norway,RURAL,0
2001,Norway,URBAN,0
2002,Norway,ALLAREA,0
2002,Norway,RURAL,0
2002,Norway,URBAN,0
2003,Norway,ALLAREA,0
2003,Norway,RURAL,0
2003,Norway,URBAN,0
2004,Norway,RURAL,0
2004,Norway,URBAN,0
2004,Norway,ALLAREA,0
2017,Turkmenistan,URBAN,0
2018,Turkmenistan,ALLAREA,0
2018,Turkmenistan,RURAL,0
2018,Turkmenistan,URBAN,0
2019,Turkmenistan,URBAN,0
2019,Turkmenistan,RURAL,0
2019,Turkmenistan,ALLAREA,0
2020,Turkmenistan,ALLAREA,0
2020,Turkmenistan,RURAL,0
2020,Turkmenistan,URBAN,0
2000,Ukraine,ALLAREA,0
2005,Norway,ALLAREA,0
2005,Norway,RURAL,0
2005,Norway,URBAN,0
2006,Norway,ALLAREA,0
2006,Norway,RURAL,0
2006,Norway,URBAN,0
2007,Norway,ALLAREA,0
2007,Norway,URBAN,0
2007,Norway,RURAL,0
2008,Norway,ALLAREA,0
2008,Norway,RURAL,0
2000,Ukraine,RURAL,0
2000,Ukraine,URBAN,0
2001,Ukraine,ALLAREA,0
2001,Ukraine,RURAL,0
2001,Ukraine,URBAN,0
2002,Ukraine,RURAL,0
2002,Ukraine,URBAN,0
2002,Ukraine,ALLAREA,0
2003,Ukraine,ALLAREA,0
2003,Ukraine,RURAL,0
2003,Ukraine,URBAN,0
2004,Ukraine,RURAL,0
2004,Ukraine,ALLAREA,0
2004,Ukraine,URBAN,0
2005,Ukraine,ALLAREA,0
2005,Ukraine,RURAL,0
2005,Ukraine,URBAN,0
2006,Ukraine,ALLAREA,0
2006,Ukraine,URBAN,0
2006,Ukraine,RURAL,0
2007,Ukraine,RURAL,0
2007,Ukraine,URBAN,0
2007,Ukraine,ALLAREA,0
2008,Ukraine,ALLAREA,0
2008,Ukraine,RURAL,0
2008,Ukraine,URBAN,0
2009,Ukraine,ALLAREA,0
2009,Ukraine,RURAL,0
2009,Ukraine,URBAN,0
2010,Ukraine,ALLAREA,0
2010,Ukraine,RURAL,0
2010,Ukraine,URBAN,0
2011,Ukraine,ALLAREA,0
2008,Norway,URBAN,0
2009,Norway,RURAL,0
2009,Norway,URBAN,0
2009,Norway,ALLAREA,0
2010,Norway,ALLAREA,0
2010,Norway,RURAL,0
2010,Norway,URBAN,0
2011,Norway,ALLAREA,0
2011,Norway,RURAL,0
2011,Norway,URBAN,0
2012,Norway,ALLAREA,0
2012,Norway,URBAN,0
2012,Norway,RURAL,0
2013,Norway,ALLAREA,0
2013,Norway,RURAL,0
2013,Norway,URBAN,0
2014,Norway,RURAL,0
2014,Norway,URBAN,0
2014,Norway,ALLAREA,0
2015,Norway,RURAL,0
2015,Norway,URBAN,0
2015,Norway,ALLAREA,0
2016,Norway,ALLAREA,0
2016,Norway,RURAL,0
2016,Norway,URBAN,0
2017,Norway,ALLAREA,0
2017,Norway,URBAN,0
2017,Norway,RURAL,0
2018,Norway,ALLAREA,0
2018,Norway,RURAL,0
2018,Norway,URBAN,0
2019,Norway,RURAL,0
2019,Norway,URBAN,0
2019,Norway,ALLAREA,0
2020,Norway,ALLAREA,0
2020,Norway,RURAL,0
2020,Norway,URBAN,0
2000,Poland,ALLAREA,0
2000,Poland,RURAL,0
2000,Poland,URBAN,0
2001,Poland,ALLAREA,0
2001,Poland,RURAL,0
2001,Poland,URBAN,0
2002,Poland,URBAN,0
2002,Poland,ALLAREA,0
2002,Poland,RURAL,0
2003,Poland,RURAL,0
2003,Poland,URBAN,0
2003,Poland,ALLAREA,0
2004,Poland,ALLAREA,0
2004,Poland,RURAL,0
2004,Poland,URBAN,0
2005,Poland,ALLAREA,0
2005,Poland,RURAL,0
2005,Poland,URBAN,0
2006,Poland,ALLAREA,0
2006,Poland,RURAL,0
2006,Poland,URBAN,0
2007,Poland,RURAL,0
2007,Poland,URBAN,0
2007,Poland,ALLAREA,0
2008,Poland,ALLAREA,0
2008,Poland,RURAL,0
2008,Poland,URBAN,0
2009,Poland,ALLAREA,0
2009,Poland,RURAL,0
2009,Poland,URBAN,0
2010,Poland,ALLAREA,0
2010,Poland,RURAL,0
2010,Poland,URBAN,0
2011,Poland,ALLAREA,0
2011,Poland,URBAN,0
2011,Poland,RURAL,0
2012,Poland,URBAN,0
2012,Poland,ALLAREA,0
2012,Poland,RURAL,0
2013,Poland,ALLAREA,0
2013,Poland,RURAL,0
2013,Poland,URBAN,0
2014,Poland,ALLAREA,0
2014,Poland,RURAL,0
2014,Poland,URBAN,0
2015,Poland,ALLAREA,0
2015,Poland,RURAL,0
2015,Poland,URBAN,0
2016,Poland,ALLAREA,0
2016,Poland,RURAL,0
2016,Poland,URBAN,0
2017,Poland,URBAN,0
2017,Poland,ALLAREA,0
2017,Poland,RURAL,0
2018,Poland,ALLAREA,0
2018,Poland,RURAL,0
2018,Poland,URBAN,0
2019,Poland,ALLAREA,0
2019,Poland,RURAL,0
2019,Poland,URBAN,0
2020,Poland,ALLAREA,0
2020,Poland,RURAL,0
2020,Poland,URBAN,0
2000,Portugal,URBAN,0
2000,Portugal,ALLAREA,0
2000,Portugal,RURAL,0
2001,Portugal,ALLAREA,0
2001,Portugal,RURAL,0
2001,Portugal,URBAN,0
2002,Portugal,ALLAREA,0
2002,Portugal,RURAL,0
2002,Portugal,URBAN,0
2003,Portugal,ALLAREA,0
2003,Portugal,RURAL,0
2003,Portugal,URBAN,0
2004,Portugal,ALLAREA,0
2004,Portugal,RURAL,0
2004,Portugal,URBAN,0
2005,Portugal,URBAN,0
2005,Portugal,ALLAREA,0
2005,Portugal,RURAL,0
2006,Portugal,ALLAREA,0
2006,Portugal,RURAL,0
2006,Portugal,URBAN,0
2007,Portugal,URBAN,0
2007,Portugal,RURAL,0
2007,Portugal,ALLAREA,0
2008,Portugal,ALLAREA,0
2008,Portugal,RURAL,0
2008,Portugal,URBAN,0
2009,Portugal,ALLAREA,0
2009,Portugal,RURAL,0
2009,Portugal,URBAN,0
2010,Portugal,URBAN,0
2010,Portugal,ALLAREA,0
2010,Portugal,RURAL,0
2011,Portugal,ALLAREA,0
2011,Portugal,RURAL,0
2011,Portugal,URBAN,0
2012,Portugal,ALLAREA,0
2012,Portugal,RURAL,0
2012,Portugal,URBAN,0
2011,Ukraine,RURAL,0
2020,Uzbekistan,URBAN,0
2018,Latvia,RURAL,0
2018,Latvia,URBAN,0
2019,Latvia,ALLAREA,0
2019,Latvia,RURAL,0
2019,Latvia,URBAN,0
2020,Latvia,ALLAREA,0
2020,Latvia,RURAL,0
2020,Latvia,URBAN,0
2020,Latvia,URBAN,0
