Year,GeoAreaName,Education level,Quantile,Sex,Value
2016,Poland,PRIMAR,_T,BOTHSEX,1.00341
2016,Poland,UPPSEC,_T,BOTHSEX,0.98999
2017,Poland,UPPSEC,_T,BOTHSEX,0.99622
2017,Poland,PRIMAR,_T,BOTHSEX,1.00371
2017,Poland,LOWSEC,_T,BOTHSEX,0.99919
2018,Poland,LOWSEC,_T,BOTHSEX,0.99929
2018,Poland,PRIMAR,_T,BOTHSEX,1.00384
2018,Poland,UPPSEC,_T,BOTHSEX,0.99183
2019,Poland,UPPSEC,_T,BOTHSEX,0.99892
2013,Montenegro,LOWSEC,_T,FEMALE,1.01121
2013,Montenegro,LOWSEC,Q2,FEMALE,0.0
2013,Montenegro,PRIMAR,Q5,BOTHSEX,1.0
2013,Montenegro,PRIMAR,Q5,MALE,1.0
2013,Montenegro,UPPSEC,Q5,BOTHSEX,0.92083
2013,Montenegro,PRIMAR,_T,FEMALE,1.00354
2013,Montenegro,UPPSEC,Q2,BOTHSEX,1.04046
2013,Montenegro,UPPSEC,Q2,MALE,0.0
2006,Kyrgyzstan,UPPSEC,Q4,BOTHSEX,0.98188
2006,Kyrgyzstan,UPPSEC,Q5,FEMALE,0.0
2006,Kyrgyzstan,UPPSEC,Q2,MALE,0.97399
2006,Kyrgyzstan,UPPSEC,Q5,MALE,0.0
2006,Kyrgyzstan,PRIMAR,_T,FEMALE,1.00036
2006,Kyrgyzstan,UPPSEC,Q2,FEMALE,0.85416
2006,Kyrgyzstan,PRIMAR,_T,MALE,1.01055
2006,Kyrgyzstan,UPPSEC,Q2,BOTHSEX,0.89875
2019,Poland,PRIMAR,_T,BOTHSEX,1.00688
2019,Poland,LOWSEC,_T,BOTHSEX,0.99564
2020,Poland,LOWSEC,_T,BOTHSEX,1.00291
2020,Poland,PRIMAR,_T,BOTHSEX,1.02256
2020,Poland,UPPSEC,_T,BOTHSEX,0.99438
2021,Poland,UPPSEC,_T,BOTHSEX,0.98783
2021,Poland,PRIMAR,_T,BOTHSEX,1.00713
2021,Poland,LOWSEC,_T,BOTHSEX,1.00792
2006,Portugal,LOWSEC,_T,BOTHSEX,0.98632
2006,Portugal,PRIMAR,_T,BOTHSEX,1.0014
2013,Montenegro,UPPSEC,Q5,FEMALE,0.0
2013,Montenegro,LOWSEC,Q2,MALE,1.0
2013,Montenegro,PRIMAR,Q5,FEMALE,0.0
2013,Montenegro,LOWSEC,Q5,BOTHSEX,1.0
2013,Montenegro,LOWSEC,Q5,MALE,1.0
2013,Montenegro,LOWSEC,Q3,BOTHSEX,0.97416
2013,Montenegro,UPPSEC,_T,FEMALE,0.90819
2013,Montenegro,LOWSEC,Q1,FEMALE,0.0
2006,Kyrgyzstan,UPPSEC,Q3,MALE,1.22855
2006,Kyrgyzstan,PRIMAR,_T,BOTHSEX,1.00499
2006,Kyrgyzstan,LOWSEC,Q2,FEMALE,0.9857
2006,Kyrgyzstan,LOWSEC,_T,FEMALE,0.98584
2006,Kyrgyzstan,PRIMAR,Q5,MALE,0.0
2006,Kyrgyzstan,PRIMAR,Q5,FEMALE,0.0
2006,Kyrgyzstan,UPPSEC,_T,FEMALE,0.84245
2006,Kyrgyzstan,LOWSEC,Q5,MALE,0.0
2006,Portugal,UPPSEC,_T,BOTHSEX,1.01025
2007,Portugal,UPPSEC,_T,BOTHSEX,0.97937
2007,Portugal,PRIMAR,_T,BOTHSEX,0.99389
2007,Portugal,LOWSEC,_T,BOTHSEX,0.98883
2008,Portugal,LOWSEC,_T,BOTHSEX,0.98851
2008,Portugal,PRIMAR,_T,BOTHSEX,1.0007
2008,Portugal,UPPSEC,_T,BOTHSEX,1.00075
2009,Portugal,UPPSEC,_T,BOTHSEX,1.01568
2009,Portugal,PRIMAR,_T,BOTHSEX,1.00572
2009,Portugal,LOWSEC,_T,BOTHSEX,1.00907
2013,Montenegro,LOWSEC,_T,MALE,1.00231
2013,Montenegro,PRIMAR,Q4,MALE,0.0
2013,Montenegro,LOWSEC,Q2,BOTHSEX,1.0
2013,Montenegro,PRIMAR,_T,BOTHSEX,1.00166
2013,Montenegro,UPPSEC,Q3,FEMALE,0.0
2013,Montenegro,LOWSEC,Q1,BOTHSEX,1.13326
2013,Montenegro,PRIMAR,Q4,BOTHSEX,0.0
2013,Montenegro,UPPSEC,Q3,BOTHSEX,0.93695
2006,Kyrgyzstan,LOWSEC,Q5,BOTHSEX,0.0
2006,Kyrgyzstan,UPPSEC,Q1,BOTHSEX,1.05578
2006,Kyrgyzstan,LOWSEC,_T,MALE,0.97394
2006,Kyrgyzstan,LOWSEC,_T,BOTHSEX,0.97993
2006,Kyrgyzstan,LOWSEC,Q5,FEMALE,0.0
2006,Kyrgyzstan,PRIMAR,Q2,MALE,0.9973
2006,Kyrgyzstan,PRIMAR,Q2,BOTHSEX,0.99678
2006,Kyrgyzstan,PRIMAR,Q2,FEMALE,0.99529
2013,Montenegro,UPPSEC,Q4,BOTHSEX,0.0
2013,Montenegro,UPPSEC,Q4,MALE,0.0
2013,Montenegro,UPPSEC,Q4,FEMALE,0.0
2013,Montenegro,UPPSEC,Q5,MALE,0.9401
2013,Montenegro,PRIMAR,Q3,MALE,0.0
2013,Montenegro,LOWSEC,Q3,FEMALE,0.0
2013,Montenegro,LOWSEC,Q4,BOTHSEX,0.0
2006,Kyrgyzstan,UPPSEC,Q1,MALE,1.13983
2006,Kyrgyzstan,LOWSEC,Q3,FEMALE,0.9554
2006,Kyrgyzstan,PRIMAR,Q3,MALE,1.00872
2006,Kyrgyzstan,LOWSEC,Q4,BOTHSEX,1.00501
2006,Kyrgyzstan,LOWSEC,Q3,MALE,0.93943
2006,Kyrgyzstan,PRIMAR,Q3,BOTHSEX,1.0026
2006,Kyrgyzstan,UPPSEC,Q4,FEMALE,0.98057
2006,Kyrgyzstan,UPPSEC,Q4,MALE,0.98651
2010,Portugal,LOWSEC,_T,BOTHSEX,0.97926
2010,Portugal,PRIMAR,_T,BOTHSEX,0.99829
2010,Portugal,UPPSEC,_T,BOTHSEX,0.92326
2011,Portugal,UPPSEC,_T,BOTHSEX,1.03945
2011,Portugal,PRIMAR,_T,BOTHSEX,1.00773
2011,Portugal,LOWSEC,_T,BOTHSEX,1.0311
2012,Portugal,LOWSEC,_T,BOTHSEX,0.99268
2012,Portugal,PRIMAR,_T,BOTHSEX,1.0041
2012,Portugal,UPPSEC,_T,BOTHSEX,1.01196
2013,Portugal,UPPSEC,_T,BOTHSEX,1.01099
2013,Portugal,PRIMAR,_T,BOTHSEX,1.00471
2013,Portugal,LOWSEC,_T,BOTHSEX,0.99881
2014,Portugal,LOWSEC,_T,BOTHSEX,1.00888
2014,Portugal,PRIMAR,_T,BOTHSEX,0.9969
2014,Portugal,UPPSEC,_T,BOTHSEX,0.99452
2015,Portugal,UPPSEC,_T,BOTHSEX,0.94801
2015,Portugal,PRIMAR,_T,BOTHSEX,0.9992
2015,Portugal,LOWSEC,_T,BOTHSEX,0.97927
2016,Portugal,LOWSEC,_T,BOTHSEX,0.98234
2016,Portugal,PRIMAR,_T,BOTHSEX,1.0006
2013,Montenegro,PRIMAR,Q3,BOTHSEX,1.0
2013,Montenegro,UPPSEC,Q1,MALE,0.0
2013,Montenegro,UPPSEC,Q1,BOTHSEX,1.12203
2013,Montenegro,PRIMAR,_T,MALE,1.0
2013,Montenegro,LOWSEC,Q5,FEMALE,1.0
2013,Montenegro,PRIMAR,Q2,FEMALE,1.0
2013,Montenegro,PRIMAR,Q2,BOTHSEX,1.0
2013,Montenegro,LOWSEC,Q4,MALE,0.0
2013,Montenegro,PRIMAR,Q2,MALE,0.0
2018,Montenegro,PRIMAR,Q3,MALE,0.0
2018,Montenegro,LOWSEC,Q2,MALE,0.0
2018,Montenegro,UPPSEC,Q5,FEMALE,0.0
2018,Montenegro,UPPSEC,Q2,MALE,0.0
2018,Montenegro,UPPSEC,Q2,BOTHSEX,1.00898
2018,Montenegro,UPPSEC,Q4,MALE,0.0
2018,Montenegro,UPPSEC,Q4,BOTHSEX,0.9711
2018,Montenegro,UPPSEC,Q1,FEMALE,0.0
2018,Montenegro,PRIMAR,Q1,FEMALE,1.0948
2018,Montenegro,UPPSEC,_T,BOTHSEX,1.00166
2018,Montenegro,UPPSEC,Q2,FEMALE,0.0
2018,Montenegro,LOWSEC,_T,MALE,1.06965
2018,Montenegro,LOWSEC,Q1,FEMALE,0.0
2018,Montenegro,PRIMAR,Q2,MALE,0.0
2006,Kyrgyzstan,UPPSEC,Q1,FEMALE,0.99717
2006,Kyrgyzstan,PRIMAR,Q1,FEMALE,1.0
2006,Kyrgyzstan,UPPSEC,Q5,BOTHSEX,0.0
2006,Kyrgyzstan,UPPSEC,Q3,FEMALE,0.85409
2006,Kyrgyzstan,UPPSEC,Q3,BOTHSEX,1.02612
2006,Kyrgyzstan,LOWSEC,Q1,BOTHSEX,0.99774
2006,Kyrgyzstan,PRIMAR,Q4,BOTHSEX,1.01392
2006,Kyrgyzstan,PRIMAR,Q4,MALE,1.02763
2016,Portugal,UPPSEC,_T,BOTHSEX,0.98279
2017,Portugal,UPPSEC,_T,BOTHSEX,0.95328
2017,Portugal,PRIMAR,_T,BOTHSEX,1.0
2017,Portugal,LOWSEC,_T,BOTHSEX,0.99305
2018,Portugal,LOWSEC,_T,BOTHSEX,1.00876
2018,Portugal,PRIMAR,_T,BOTHSEX,0.997
2018,Portugal,UPPSEC,_T,BOTHSEX,0.95236
2019,Portugal,UPPSEC,_T,BOTHSEX,1.00036
2019,Portugal,PRIMAR,_T,BOTHSEX,0.9986
2019,Portugal,LOWSEC,_T,BOTHSEX,1.00083
2018,Montenegro,LOWSEC,Q4,MALE,0.0
2018,Montenegro,PRIMAR,Q2,BOTHSEX,1.08111
2018,Montenegro,PRIMAR,Q2,FEMALE,0.0
2018,Montenegro,PRIMAR,Q1,MALE,0.0
2018,Montenegro,PRIMAR,_T,MALE,1.0051
2018,Montenegro,LOWSEC,Q3,MALE,0.0
2018,Montenegro,LOWSEC,Q4,FEMALE,0.0
2018,Montenegro,PRIMAR,Q3,BOTHSEX,1.0
2018,Montenegro,LOWSEC,Q4,BOTHSEX,1.0
2018,Montenegro,LOWSEC,Q3,FEMALE,0.0
2018,Montenegro,PRIMAR,_T,FEMALE,1.02272
2018,Montenegro,UPPSEC,Q5,BOTHSEX,0.0
2018,Montenegro,UPPSEC,Q5,MALE,0.0
2018,Montenegro,UPPSEC,Q4,FEMALE,0.0
2018,Montenegro,UPPSEC,Q3,MALE,0.0
2006,Kyrgyzstan,LOWSEC,Q1,MALE,1.01314
2006,Kyrgyzstan,LOWSEC,Q2,MALE,0.95286
2006,Kyrgyzstan,PRIMAR,Q4,FEMALE,1.0
2006,Kyrgyzstan,LOWSEC,Q1,FEMALE,0.98851
2006,Kyrgyzstan,LOWSEC,Q2,BOTHSEX,0.97236
2006,Kyrgyzstan,PRIMAR,Q5,BOTHSEX,0.0
2012,Kyrgyzstan,LOWSEC,Q5,MALE,0.0
2012,Kyrgyzstan,LOWSEC,_T,BOTHSEX,0.97516
2018,Montenegro,UPPSEC,Q3,BOTHSEX,0.91703
2018,Montenegro,PRIMAR,Q4,BOTHSEX,1.0
2018,Montenegro,LOWSEC,Q1,BOTHSEX,1.21843
2018,Montenegro,UPPSEC,Q3,FEMALE,0.0
2018,Montenegro,PRIMAR,Q4,FEMALE,0.0
2018,Montenegro,LOWSEC,Q1,MALE,0.0
2018,Montenegro,LOWSEC,Q2,BOTHSEX,1.0132
2018,Montenegro,PRIMAR,Q4,MALE,0.0
2012,Kyrgyzstan,UPPSEC,_T,FEMALE,0.93402
2012,Kyrgyzstan,PRIMAR,Q2,FEMALE,0.0
2012,Kyrgyzstan,PRIMAR,Q2,BOTHSEX,0.0
2012,Kyrgyzstan,PRIMAR,Q2,MALE,0.0
2012,Kyrgyzstan,LOWSEC,_T,FEMALE,0.99041
2012,Kyrgyzstan,LOWSEC,Q2,FEMALE,0.0
2012,Kyrgyzstan,PRIMAR,Q5,BOTHSEX,0.0
2012,Kyrgyzstan,LOWSEC,Q2,BOTHSEX,0.0
2012,Kyrgyzstan,LOWSEC,Q1,FEMALE,0.0
2012,Kyrgyzstan,PRIMAR,Q4,FEMALE,1.0
2012,Kyrgyzstan,UPPSEC,Q2,MALE,0.0
2012,Kyrgyzstan,UPPSEC,Q5,FEMALE,0.0
2012,Kyrgyzstan,UPPSEC,Q5,BOTHSEX,0.0
2012,Kyrgyzstan,UPPSEC,Q1,FEMALE,1.04988
2020,Portugal,LOWSEC,_T,BOTHSEX,0.98759
2020,Portugal,PRIMAR,_T,BOTHSEX,0.9993
2020,Portugal,UPPSEC,_T,BOTHSEX,0.99505
2021,Portugal,UPPSEC,_T,BOTHSEX,0.96677
2021,Portugal,PRIMAR,_T,BOTHSEX,1.0
2021,Portugal,LOWSEC,_T,BOTHSEX,0.98989
2009,Romania,UPPSEC,_T,BOTHSEX,0.75904
2009,Romania,PRIMAR,_T,BOTHSEX,0.9999
2009,Romania,LOWSEC,_T,BOTHSEX,0.96782
2010,Romania,LOWSEC,_T,BOTHSEX,0.96551
2018,Montenegro,LOWSEC,Q5,FEMALE,0.0
2018,Montenegro,UPPSEC,_T,FEMALE,1.08181
2018,Montenegro,LOWSEC,Q3,BOTHSEX,0.97486
2018,Montenegro,LOWSEC,Q5,MALE,0.0
2018,Montenegro,UPPSEC,Q1,BOTHSEX,0.0
2018,Montenegro,UPPSEC,Q1,MALE,0.0
2018,Montenegro,UPPSEC,_T,MALE,0.90027
2018,Montenegro,PRIMAR,Q1,BOTHSEX,1.0555
2018,Montenegro,PRIMAR,Q3,FEMALE,0.0
2018,Montenegro,PRIMAR,_T,BOTHSEX,1.01628
2018,Montenegro,PRIMAR,Q5,MALE,0.0
2018,Montenegro,PRIMAR,Q5,BOTHSEX,0.0
2018,Montenegro,LOWSEC,Q2,FEMALE,0.0
2018,Montenegro,LOWSEC,_T,FEMALE,0.98537
2018,Montenegro,LOWSEC,Q5,BOTHSEX,0.0
2010,Romania,PRIMAR,_T,BOTHSEX,0.99879
2010,Romania,UPPSEC,_T,BOTHSEX,0.74263
2011,Romania,UPPSEC,_T,BOTHSEX,0.77357
2011,Romania,PRIMAR,_T,BOTHSEX,0.9878
2011,Romania,LOWSEC,_T,BOTHSEX,0.95963
2012,Romania,LOWSEC,_T,BOTHSEX,0.95761
2012,Romania,PRIMAR,_T,BOTHSEX,0.9975
2012,Romania,UPPSEC,_T,BOTHSEX,0.7248
2013,Romania,UPPSEC,_T,BOTHSEX,0.74967
2013,Romania,PRIMAR,_T,BOTHSEX,0.99487
2012,Kyrgyzstan,PRIMAR,Q1,FEMALE,1.0
2012,Kyrgyzstan,UPPSEC,Q4,MALE,1.0942
2012,Kyrgyzstan,PRIMAR,Q1,MALE,0.0
2012,Kyrgyzstan,UPPSEC,_T,MALE,0.92905
2012,Kyrgyzstan,UPPSEC,Q1,BOTHSEX,1.04334
2012,Kyrgyzstan,PRIMAR,_T,MALE,1.00012
2012,Kyrgyzstan,UPPSEC,Q2,FEMALE,0.0
2012,Kyrgyzstan,LOWSEC,Q1,MALE,0.0
2012,Kyrgyzstan,PRIMAR,Q4,MALE,1.00608
2012,Kyrgyzstan,PRIMAR,Q4,BOTHSEX,1.00329
2012,Kyrgyzstan,LOWSEC,Q1,BOTHSEX,0.97888
2012,Kyrgyzstan,LOWSEC,Q3,BOTHSEX,0.0
2012,Kyrgyzstan,PRIMAR,Q3,BOTHSEX,0.0
2012,Kyrgyzstan,LOWSEC,Q3,MALE,0.0
2012,Kyrgyzstan,LOWSEC,Q4,BOTHSEX,0.93987
2012,Kyrgyzstan,PRIMAR,Q3,MALE,0.0
2012,Kyrgyzstan,LOWSEC,Q5,BOTHSEX,0.0
2012,Kyrgyzstan,LOWSEC,Q5,FEMALE,0.0
2012,Kyrgyzstan,LOWSEC,_T,MALE,0.95861
2012,Kyrgyzstan,PRIMAR,Q5,FEMALE,0.0
2012,Kyrgyzstan,PRIMAR,Q5,MALE,0.0
2012,Kyrgyzstan,LOWSEC,Q2,MALE,0.0
2012,Kyrgyzstan,PRIMAR,_T,BOTHSEX,1.00126
2012,Kyrgyzstan,UPPSEC,Q3,MALE,0.0
2012,Kyrgyzstan,UPPSEC,Q2,BOTHSEX,0.0
2012,Kyrgyzstan,UPPSEC,Q3,BOTHSEX,0.0
2012,Kyrgyzstan,UPPSEC,Q3,FEMALE,0.0
2012,Kyrgyzstan,PRIMAR,_T,FEMALE,1.00227
2012,Kyrgyzstan,UPPSEC,Q5,MALE,0.0
2012,Kyrgyzstan,UPPSEC,Q4,FEMALE,0.9141
2013,Romania,LOWSEC,_T,BOTHSEX,0.97875
2014,Romania,LOWSEC,_T,BOTHSEX,0.98515
2014,Romania,PRIMAR,_T,BOTHSEX,0.99748
2014,Romania,UPPSEC,_T,BOTHSEX,0.74728
2015,Romania,UPPSEC,_T,BOTHSEX,0.82227
2015,Romania,PRIMAR,_T,BOTHSEX,0.99737
2015,Romania,LOWSEC,_T,BOTHSEX,0.97627
2016,Romania,LOWSEC,_T,BOTHSEX,0.97215
2016,Romania,PRIMAR,_T,BOTHSEX,0.99788
2016,Romania,UPPSEC,_T,BOTHSEX,0.83092
2012,Kyrgyzstan,UPPSEC,Q4,BOTHSEX,1.00769
2012,Kyrgyzstan,LOWSEC,Q4,FEMALE,1.00456
2012,Kyrgyzstan,PRIMAR,Q3,FEMALE,0.0
2012,Kyrgyzstan,LOWSEC,Q4,MALE,0.87322
2012,Kyrgyzstan,LOWSEC,Q3,FEMALE,0.0
2012,Kyrgyzstan,UPPSEC,Q1,MALE,0.0
2012,Kyrgyzstan,UPPSEC,_T,BOTHSEX,0.92824
2012,Kyrgyzstan,PRIMAR,Q1,BOTHSEX,0.99898
2014,Kyrgyzstan,LOWSEC,Q5,FEMALE,0.0
2014,Kyrgyzstan,PRIMAR,Q2,MALE,0.0
2014,Kyrgyzstan,PRIMAR,Q2,BOTHSEX,0.0
2014,Kyrgyzstan,LOWSEC,Q5,MALE,0.0
2014,Kyrgyzstan,PRIMAR,Q2,FEMALE,0.0
2014,Kyrgyzstan,UPPSEC,_T,FEMALE,1.02684
2014,Kyrgyzstan,UPPSEC,_T,BOTHSEX,0.96086
2017,Romania,UPPSEC,_T,BOTHSEX,0.80426
2017,Romania,PRIMAR,_T,BOTHSEX,0.99545
2017,Romania,LOWSEC,_T,BOTHSEX,0.97915
2018,Romania,LOWSEC,_T,BOTHSEX,0.97046
2018,Romania,PRIMAR,_T,BOTHSEX,1.00122
2018,Romania,UPPSEC,_T,BOTHSEX,0.82513
2019,Romania,UPPSEC,_T,BOTHSEX,0.85156
2019,Romania,PRIMAR,_T,BOTHSEX,1.0004
2019,Romania,LOWSEC,_T,BOTHSEX,0.9773
2020,Romania,LOWSEC,_T,BOTHSEX,0.97559
2014,Kyrgyzstan,PRIMAR,Q1,MALE,0.0
2014,Kyrgyzstan,UPPSEC,Q1,MALE,0.0
2014,Kyrgyzstan,LOWSEC,Q3,FEMALE,0.92254
2014,Kyrgyzstan,PRIMAR,Q3,FEMALE,1.0
2014,Kyrgyzstan,LOWSEC,Q4,FEMALE,0.99507
2014,Kyrgyzstan,UPPSEC,Q4,BOTHSEX,1.04934
2014,Kyrgyzstan,UPPSEC,Q4,FEMALE,1.1991
2014,Kyrgyzstan,UPPSEC,Q4,MALE,0.87947
2014,Kyrgyzstan,UPPSEC,Q5,MALE,0.0
2014,Kyrgyzstan,PRIMAR,_T,FEMALE,1.00695
2014,Kyrgyzstan,UPPSEC,Q3,FEMALE,1.09832
2014,Kyrgyzstan,UPPSEC,Q3,BOTHSEX,1.04194
2014,Kyrgyzstan,LOWSEC,Q1,BOTHSEX,0.9106
2014,Kyrgyzstan,UPPSEC,Q2,BOTHSEX,0.96541
2014,Kyrgyzstan,PRIMAR,_T,BOTHSEX,0.99691
2014,Kyrgyzstan,UPPSEC,Q3,MALE,0.0
2014,Kyrgyzstan,LOWSEC,Q2,MALE,0.0
2014,Kyrgyzstan,PRIMAR,Q4,FEMALE,1.0
2014,Kyrgyzstan,PRIMAR,Q5,MALE,0.0
2014,Kyrgyzstan,PRIMAR,Q5,FEMALE,0.0
2014,Kyrgyzstan,LOWSEC,_T,MALE,0.93849
2014,Kyrgyzstan,LOWSEC,_T,BOTHSEX,0.94531
2014,Kyrgyzstan,LOWSEC,Q5,BOTHSEX,0.0
2014,Kyrgyzstan,UPPSEC,Q1,FEMALE,0.0
2016,Estonia,PRIMAR,_T,BOTHSEX,0.9964
2016,Estonia,LOWSEC,_T,BOTHSEX,0.98743
2016,Estonia,UPPSEC,_T,BOTHSEX,0.83023
2017,Estonia,UPPSEC,_T,BOTHSEX,0.939
2017,Estonia,LOWSEC,_T,BOTHSEX,0.99587
2017,Estonia,PRIMAR,_T,BOTHSEX,0.9977
2018,Estonia,PRIMAR,_T,BOTHSEX,0.99709
2018,Estonia,LOWSEC,_T,BOTHSEX,1.00474
2018,Estonia,UPPSEC,_T,BOTHSEX,0.92453
2019,Estonia,UPPSEC,_T,BOTHSEX,0.93393
2014,Kyrgyzstan,PRIMAR,Q1,FEMALE,0.0
2014,Kyrgyzstan,UPPSEC,Q5,BOTHSEX,0.0
2014,Kyrgyzstan,UPPSEC,Q5,FEMALE,0.0
2014,Kyrgyzstan,UPPSEC,Q2,MALE,0.0
2014,Kyrgyzstan,LOWSEC,Q1,FEMALE,0.0
2014,Kyrgyzstan,LOWSEC,Q2,BOTHSEX,0.0
2014,Kyrgyzstan,PRIMAR,Q5,BOTHSEX,1.00493
2019,Estonia,LOWSEC,_T,BOTHSEX,0.99456
2019,Estonia,PRIMAR,_T,BOTHSEX,1.0015
2020,Estonia,PRIMAR,_T,BOTHSEX,1.0095
2020,Estonia,LOWSEC,_T,BOTHSEX,1.00122
2020,Estonia,UPPSEC,_T,BOTHSEX,0.91434
2021,Estonia,UPPSEC,_T,BOTHSEX,0.93209
2021,Estonia,LOWSEC,_T,BOTHSEX,0.99609
2021,Estonia,PRIMAR,_T,BOTHSEX,1.0109
2006,Finland,PRIMAR,_T,BOTHSEX,1.0
2006,Finland,LOWSEC,_T,BOTHSEX,1.00361
2006,Finland,UPPSEC,_T,BOTHSEX,0.98219
2007,Finland,UPPSEC,_T,BOTHSEX,0.98494
2007,Finland,LOWSEC,_T,BOTHSEX,1.0001
2007,Finland,PRIMAR,_T,BOTHSEX,1.0
2008,Finland,PRIMAR,_T,BOTHSEX,1.0
2008,Finland,LOWSEC,_T,BOTHSEX,1.0028
2008,Finland,UPPSEC,_T,BOTHSEX,0.99338
2009,Finland,UPPSEC,_T,BOTHSEX,1.00734
2009,Finland,LOWSEC,_T,BOTHSEX,1.0013
2009,Finland,PRIMAR,_T,BOTHSEX,1.0
2010,Finland,PRIMAR,_T,BOTHSEX,1.0
2010,Finland,LOWSEC,_T,BOTHSEX,0.99429
2010,Finland,UPPSEC,_T,BOTHSEX,0.94273
2011,Finland,UPPSEC,_T,BOTHSEX,1.02332
2011,Finland,LOWSEC,_T,BOTHSEX,1.00501
2011,Finland,PRIMAR,_T,BOTHSEX,1.0
2012,Finland,PRIMAR,_T,BOTHSEX,1.0
2012,Finland,LOWSEC,_T,BOTHSEX,1.0046
2012,Finland,UPPSEC,_T,BOTHSEX,0.9925
2013,Finland,UPPSEC,_T,BOTHSEX,0.96494
2020,Romania,PRIMAR,_T,BOTHSEX,1.01136
2020,Romania,UPPSEC,_T,BOTHSEX,0.8399
2021,Romania,UPPSEC,_T,BOTHSEX,0.81887
2021,Romania,PRIMAR,_T,BOTHSEX,1.00594
2021,Romania,LOWSEC,_T,BOTHSEX,0.96089
2005,Serbia,LOWSEC,_T,BOTHSEX,0.99497
2005,Serbia,PRIMAR,_T,BOTHSEX,1.00634
2005,Serbia,UPPSEC,_T,BOTHSEX,0.6411
2010,Serbia,UPPSEC,_T,BOTHSEX,0.63959
2010,Serbia,PRIMAR,_T,BOTHSEX,1.0008
2013,Finland,LOWSEC,_T,BOTHSEX,1.0039
2013,Finland,PRIMAR,_T,BOTHSEX,1.0
2014,Finland,PRIMAR,_T,BOTHSEX,1.0
2014,Finland,LOWSEC,_T,BOTHSEX,0.99649
2014,Finland,UPPSEC,_T,BOTHSEX,0.98826
2015,Finland,UPPSEC,_T,BOTHSEX,0.98307
2015,Finland,LOWSEC,_T,BOTHSEX,1.01545
2015,Finland,PRIMAR,_T,BOTHSEX,1.0
2016,Finland,PRIMAR,_T,BOTHSEX,1.0
2016,Finland,LOWSEC,_T,BOTHSEX,0.99478
2010,Serbia,LOWSEC,_T,BOTHSEX,0.98686
2011,Serbia,PRIMAR,Q5,MALE,0.0
2011,Serbia,UPPSEC,Q2,FEMALE,0.0
2011,Serbia,UPPSEC,Q2,MALE,0.0
2011,Serbia,PRIMAR,_T,BOTHSEX,1.00084
2011,Serbia,UPPSEC,Q2,BOTHSEX,0.94311
2011,Serbia,UPPSEC,Q3,MALE,0.95028
2011,Serbia,LOWSEC,_T,MALE,0.99466
2014,Kyrgyzstan,LOWSEC,Q2,FEMALE,0.0
2014,Kyrgyzstan,LOWSEC,_T,FEMALE,0.95128
2014,Kyrgyzstan,UPPSEC,Q1,BOTHSEX,1.21743
2014,Kyrgyzstan,UPPSEC,_T,MALE,0.88559
2014,Kyrgyzstan,PRIMAR,Q1,BOTHSEX,1.02631
2014,Kyrgyzstan,PRIMAR,Q3,MALE,1.0
2014,Kyrgyzstan,LOWSEC,Q4,BOTHSEX,1.00524
2014,Kyrgyzstan,LOWSEC,Q3,MALE,0.0
2014,Kyrgyzstan,PRIMAR,Q3,BOTHSEX,1.0
2014,Kyrgyzstan,LOWSEC,Q3,BOTHSEX,0.93454
2014,Kyrgyzstan,LOWSEC,Q4,MALE,1.01768
2014,Kyrgyzstan,PRIMAR,Q4,BOTHSEX,0.98577
2014,Kyrgyzstan,PRIMAR,Q4,MALE,0.97111
2014,Kyrgyzstan,LOWSEC,Q1,MALE,0.0
2014,Kyrgyzstan,UPPSEC,Q2,FEMALE,0.0
2014,Kyrgyzstan,PRIMAR,_T,MALE,0.98749
2016,Finland,UPPSEC,_T,BOTHSEX,0.99191
2017,Finland,UPPSEC,_T,BOTHSEX,0.92244
2017,Finland,LOWSEC,_T,BOTHSEX,1.00362
2017,Finland,PRIMAR,_T,BOTHSEX,1.0
2018,Finland,PRIMAR,_T,BOTHSEX,1.0
2018,Finland,LOWSEC,_T,BOTHSEX,1.0071
2018,Finland,UPPSEC,_T,BOTHSEX,0.99411
2019,Finland,UPPSEC,_T,BOTHSEX,0.9726
2019,Finland,LOWSEC,_T,BOTHSEX,1.00141
2019,Finland,PRIMAR,_T,BOTHSEX,1.0
2018,Montenegro,LOWSEC,_T,BOTHSEX,1.02805
2018,Montenegro,PRIMAR,Q5,FEMALE,0.0
2010,Norway,PRIMAR,_T,BOTHSEX,1.0
2010,Norway,UPPSEC,_T,BOTHSEX,0.95321
2010,Norway,LOWSEC,_T,BOTHSEX,1.0
2011,Norway,UPPSEC,_T,BOTHSEX,1.00773
2011,Norway,PRIMAR,_T,BOTHSEX,1.0
2011,Norway,LOWSEC,_T,BOTHSEX,1.0
2012,Norway,LOWSEC,_T,BOTHSEX,1.0018
2012,Norway,PRIMAR,_T,BOTHSEX,1.0
2012,Norway,UPPSEC,_T,BOTHSEX,0.92653
2013,Norway,UPPSEC,_T,BOTHSEX,0.90819
2013,Norway,PRIMAR,_T,BOTHSEX,1.0
2013,Norway,LOWSEC,_T,BOTHSEX,1.0
2014,Norway,LOWSEC,_T,BOTHSEX,1.00172
2014,Norway,PRIMAR,_T,BOTHSEX,1.0
2014,Norway,UPPSEC,_T,BOTHSEX,0.95004
2015,Norway,UPPSEC,_T,BOTHSEX,0.92494
